product_id,start,close,Actual,Predicted (XGBoost)
KARRAT-USD,2024-09-14 13:05:00+00:00,0.2988,-0.00803212851405627,-0.0063962284
KARRAT-USD,2024-09-14 13:10:00+00:00,0.2975,-0.002689075630251991,-0.0055596717
KARRAT-USD,2024-09-14 13:15:00+00:00,0.2963,0.000674991562605393,-0.0001365089
KARRAT-USD,2024-09-14 13:20:00+00:00,0.2966,-0.000337154416722822,-0.0023700893
KARRAT-USD,2024-09-14 13:25:00+00:00,0.296,0.0016891891891891908,0.0007952326
KARRAT-USD,2024-09-14 13:30:00+00:00,0.2964,0.0006747638326584952,0.0005814755
KARRAT-USD,2024-09-14 13:35:00+00:00,0.2967,0.002359285473542226,-0.0010346918
KARRAT-USD,2024-09-14 13:40:00+00:00,0.2965,0.0030354131534570386,-0.00045296736
KARRAT-USD,2024-09-14 13:45:00+00:00,0.2965,-0.002360876897133148,-0.00048545082
KARRAT-USD,2024-09-14 13:50:00+00:00,0.2965,-0.0030354131534570386,0.00040114636
KARRAT-USD,2024-09-14 13:55:00+00:00,0.2966,-0.003034389750505585,0.0019124018
KARRAT-USD,2024-09-14 14:00:00+00:00,0.2974,-0.005716207128446467,-0.00048388427
KARRAT-USD,2024-09-14 14:05:00+00:00,0.2974,-0.005716207128446467,-0.004697398
KARRAT-USD,2024-09-14 14:10:00+00:00,0.2958,0.0010141987829613488,-0.0013014353
KARRAT-USD,2024-09-14 14:15:00+00:00,0.2956,0.0016914749661705024,0.00036113767
KARRAT-USD,2024-09-14 14:20:00+00:00,0.2957,0.01859993236388233,-0.0007150598
KARRAT-USD,2024-09-14 14:25:00+00:00,0.2957,0.016570848833276832,-0.0005311595
KARRAT-USD,2024-09-14 14:30:00+00:00,0.2957,0.016570848833276832,0.0008526118
KARRAT-USD,2024-09-14 14:35:00+00:00,0.2961,0.015197568389057765,-0.00046994546
KARRAT-USD,2024-09-14 14:40:00+00:00,0.2961,0.015197568389057765,0.017083008
KARRAT-USD,2024-09-14 14:45:00+00:00,0.3012,-0.0019920318725101093,-0.0006953962
KARRAT-USD,2024-09-14 14:50:00+00:00,0.3006,-0.003659347970725183,-0.00032120757
KARRAT-USD,2024-09-14 14:55:00+00:00,0.3006,-0.00266134397870914,-0.00028642
KARRAT-USD,2024-09-14 15:00:00+00:00,0.3006,-0.0009980039920158583,-0.0005645951
KARRAT-USD,2024-09-14 15:05:00+00:00,0.3006,-0.0009980039920158583,-0.0005425414
KARRAT-USD,2024-09-14 15:10:00+00:00,0.3006,-0.00266134397870914,-0.0052118157
KARRAT-USD,2024-09-14 15:15:00+00:00,0.2995,0.00033388981636056425,0.00018301612
KARRAT-USD,2024-09-14 15:20:00+00:00,0.2998,-0.0006671114076051817,0.0013936574
KARRAT-USD,2024-09-14 15:25:00+00:00,0.3003,-0.0023310023310024438,-0.0005406137
KARRAT-USD,2024-09-14 15:30:00+00:00,0.3003,-0.0039960039960041105,-0.0019438876
KARRAT-USD,2024-09-14 15:35:00+00:00,0.2998,-0.005670446964643212,-0.0011333958
KARRAT-USD,2024-09-14 15:40:00+00:00,0.2996,-0.010347129506007984,-0.0005645951
KARRAT-USD,2024-09-14 15:45:00+00:00,0.2996,-0.010347129506007984,-0.0005645951
KARRAT-USD,2024-09-14 15:50:00+00:00,0.2996,-0.00901201602136175,-0.0012309345
KARRAT-USD,2024-09-14 15:55:00+00:00,0.2991,-0.009027081243731128,-0.0029547296
KARRAT-USD,2024-09-14 16:00:00+00:00,0.2981,-0.007715531700771449,-0.006708462
KARRAT-USD,2024-09-14 16:05:00+00:00,0.2965,-0.0013490725126475934,-0.0012135087
KARRAT-USD,2024-09-14 16:10:00+00:00,0.2965,0.0006745362563238904,0.00016847816
KARRAT-USD,2024-09-14 16:15:00+00:00,0.2969,-0.00033681374200063654,-0.0024020479
KARRAT-USD,2024-09-14 16:20:00+00:00,0.2964,0.002024291497975673,-0.0020235206
KARRAT-USD,2024-09-14 16:25:00+00:00,0.2958,0.004394861392832887,0.0004569964
KARRAT-USD,2024-09-14 16:30:00+00:00,0.2961,0.0023640661938535428,0.0019015825
KARRAT-USD,2024-09-14 16:35:00+00:00,0.2967,0.0020222446916076486,0.0003623621
KARRAT-USD,2024-09-14 16:40:00+00:00,0.2968,0.0016846361185983841,0.00045047968
KARRAT-USD,2024-09-14 16:45:00+00:00,0.297,0.0013468013468013855,0.00029564952
KARRAT-USD,2024-09-14 16:50:00+00:00,0.2971,0.0010097610232245792,-0.0012610009
KARRAT-USD,2024-09-14 16:55:00+00:00,0.2968,0.002021563342318024,0.0013917297
KARRAT-USD,2024-09-14 17:00:00+00:00,0.2973,-0.002018163471241135,0.001159108
KARRAT-USD,2024-09-14 17:05:00+00:00,0.2973,-0.0010090817356206607,0.0018067963
KARRAT-USD,2024-09-14 17:10:00+00:00,0.2974,-0.0006724949562877538,-0.0005425414
KARRAT-USD,2024-09-14 17:15:00+00:00,0.2974,0.0010087424344318173,-0.0005425414
KARRAT-USD,2024-09-14 17:20:00+00:00,0.2974,0.0006724949562877538,-0.0019438876
KARRAT-USD,2024-09-14 17:25:00+00:00,0.2967,0.0030333670374113795,0.00039793336
KARRAT-USD,2024-09-14 17:30:00+00:00,0.297,0.0020202020202019846,0.00033332923
KARRAT-USD,2024-09-14 17:35:00+00:00,0.2972,0.003364737550471066,0.0017591512
KARRAT-USD,2024-09-14 17:40:00+00:00,0.2977,0.0020154517971111502,-0.00048012892
KARRAT-USD,2024-09-14 17:45:00+00:00,0.2976,0.003360215053763444,-0.00047907562
KARRAT-USD,2024-09-14 17:50:00+00:00,0.2976,0.001344086021505415,-0.00047907562
KARRAT-USD,2024-09-14 17:55:00+00:00,0.2976,0.003360215053763444,0.0020443066
KARRAT-USD,2024-09-14 18:00:00+00:00,0.2982,-0.0016767270288397063,0.0003623621
KARRAT-USD,2024-09-14 18:05:00+00:00,0.2983,0.009051290646999598,0.0005413004
KARRAT-USD,2024-09-14 18:10:00+00:00,0.2986,0.008372404554588085,-0.0016221453
KARRAT-USD,2024-09-14 18:15:00+00:00,0.298,0.00838926174496645,0.0017435214
KARRAT-USD,2024-09-14 18:20:00+00:00,0.2986,0.006028131279303496,-0.0025833456
KARRAT-USD,2024-09-14 18:25:00+00:00,0.2977,0.00906953308700027,0.0113485195
KARRAT-USD,2024-09-14 18:30:00+00:00,0.301,0.0,0.00060245884
KARRAT-USD,2024-09-14 18:35:00+00:00,0.3011,-0.0023248090335436017,-0.0017510742
KARRAT-USD,2024-09-14 18:40:00+00:00,0.3005,-0.006322795341098212,-0.000256758
KARRAT-USD,2024-09-14 18:45:00+00:00,0.3004,-0.012316910785619112,-0.00055321323
KARRAT-USD,2024-09-14 18:50:00+00:00,0.3004,-0.012316910785619112,0.0018351349
KARRAT-USD,2024-09-14 18:55:00+00:00,0.301,-0.012624584717607874,-0.0017818988
KARRAT-USD,2024-09-14 19:00:00+00:00,0.3004,-0.011984021304926738,-0.0061010346
KARRAT-USD,2024-09-14 19:05:00+00:00,0.2986,-0.005023442732752852,-0.0077606556
KARRAT-USD,2024-09-14 19:10:00+00:00,0.2967,0.0010111223458037309,-0.0011349705
KARRAT-USD,2024-09-14 19:15:00+00:00,0.2967,0.0006740815638691539,0.0013338733
KARRAT-USD,2024-09-14 19:20:00+00:00,0.2972,0.0006729475100941385,-0.00177946
KARRAT-USD,2024-09-14 19:25:00+00:00,0.2968,0.0006738544474392789,0.00061826594
KARRAT-USD,2024-09-14 19:30:00+00:00,0.2971,-0.00033658700774146416,-0.0004967147
KARRAT-USD,2024-09-14 19:35:00+00:00,0.297,-0.0010101010101008989,-0.0006651969
KARRAT-USD,2024-09-14 19:40:00+00:00,0.2969,0.002357696194004643,0.0015618171
KARRAT-USD,2024-09-14 19:45:00+00:00,0.2974,0.0006724949562877538,-0.0012797393
KARRAT-USD,2024-09-14 19:50:00+00:00,0.297,0.0030303030303030706,-0.00048075095
KARRAT-USD,2024-09-14 19:55:00+00:00,0.297,0.0030303030303030706,-0.0010998963
KARRAT-USD,2024-09-14 20:00:00+00:00,0.2967,0.0043815301651498745,0.002881984
KARRAT-USD,2024-09-14 20:05:00+00:00,0.2976,0.001008064516129108,-0.00050717813
KARRAT-USD,2024-09-14 20:10:00+00:00,0.2976,0.001008064516129108,0.00042696623
KARRAT-USD,2024-09-14 20:15:00+00:00,0.2979,-0.002349781805975087,-0.0002720515
KARRAT-USD,2024-09-14 20:20:00+00:00,0.2979,-0.0013427324605572724,0.00033140153
KARRAT-USD,2024-09-14 20:25:00+00:00,0.298,-0.00167785234899329,-0.00057110464
KARRAT-USD,2024-09-14 20:30:00+00:00,0.2979,-0.0020140986908358154,-0.0005311595
KARRAT-USD,2024-09-14 20:35:00+00:00,0.2979,-0.0020140986908358154,-0.0017652047
KARRAT-USD,2024-09-14 20:40:00+00:00,0.2972,0.001345895020188277,0.0005314933
KARRAT-USD,2024-09-14 20:45:00+00:00,0.2975,0.0003361344537814756,-0.00052923185
KARRAT-USD,2024-09-14 20:50:00+00:00,0.2975,-0.0006722689075629512,-0.001223705
KARRAT-USD,2024-09-14 20:55:00+00:00,0.2973,-0.0010090817356206607,-0.0004939268
KARRAT-USD,2024-09-14 21:00:00+00:00,0.2973,-0.000336360578540158,0.0004049125
KARRAT-USD,2024-09-14 21:05:00+00:00,0.2976,0.003696236559139938,-0.00050717813
KARRAT-USD,2024-09-14 21:10:00+00:00,0.2976,0.003360215053763444,-0.0012496192
KARRAT-USD,2024-09-14 21:15:00+00:00,0.2973,0.0047090480995627725,-0.001234768
KARRAT-USD,2024-09-14 21:20:00+00:00,0.297,0.005723905723905841,0.00036841087
KARRAT-USD,2024-09-14 21:25:00+00:00,0.2972,0.005047106325706599,0.0038980255
KARRAT-USD,2024-09-14 21:30:00+00:00,0.2987,0.00033478406427850344,-0.00029100187
KARRAT-USD,2024-09-14 21:35:00+00:00,0.2986,0.0006697923643671584,0.00052285637
KARRAT-USD,2024-09-14 21:40:00+00:00,0.2987,0.00033478406427850344,-0.00027503827
KARRAT-USD,2024-09-14 21:45:00+00:00,0.2987,-0.002343488449949896,-0.0005311595
KARRAT-USD,2024-09-14 21:50:00+00:00,0.2987,-0.002343488449949896,0.00033140153
KARRAT-USD,2024-09-14 21:55:00+00:00,0.2988,-0.0013386880856760758,-0.00041977636
KARRAT-USD,2024-09-14 22:00:00+00:00,0.2988,-0.005689424364123276,-0.00045700904
KARRAT-USD,2024-09-14 22:05:00+00:00,0.2988,-0.005689424364123276,-0.0020315251
KARRAT-USD,2024-09-14 22:10:00+00:00,0.298,-0.0026845637583891523,-0.00055321323
KARRAT-USD,2024-09-14 22:15:00+00:00,0.298,-0.00167785234899329,0.00060519954
KARRAT-USD,2024-09-14 22:20:00+00:00,0.2984,-0.0030160857908847582,-0.0048215915
KARRAT-USD,2024-09-14 22:25:00+00:00,0.2971,-0.00033658700774146416,-0.0006646252
KARRAT-USD,2024-09-14 22:30:00+00:00,0.2971,0.0,0.00031632697
KARRAT-USD,2024-09-14 22:35:00+00:00,0.2972,-0.000336473755047256,0.00049103453
KARRAT-USD,2024-09-14 22:40:00+00:00,0.2975,-0.0006722689075629512,-0.00050717813
KARRAT-USD,2024-09-14 22:45:00+00:00,0.2975,0.0016806722689075646,-0.0017652047
KARRAT-USD,2024-09-14 22:50:00+00:00,0.297,0.0030303030303030706,0.00030934782
KARRAT-USD,2024-09-14 22:55:00+00:00,0.2971,0.0026926960619320867,-0.00055321323
KARRAT-USD,2024-09-14 23:00:00+00:00,0.2971,0.004375631100639594,0.00036673556
KARRAT-USD,2024-09-14 23:05:00+00:00,0.2973,0.003699966363942112,0.0019962154
KARRAT-USD,2024-09-14 23:10:00+00:00,0.298,0.0010067114093960485,-0.0005759133
KARRAT-USD,2024-09-14 23:15:00+00:00,0.2979,0.011077542799597264,-0.0005311595
KARRAT-USD,2024-09-14 23:20:00+00:00,0.2979,0.010741859684457808,0.0015310961
KARRAT-USD,2024-09-14 23:25:00+00:00,0.2984,0.006702412868632714,-0.00050717813
KARRAT-USD,2024-09-14 23:30:00+00:00,0.2984,0.004021447721179554,-0.0006231885
KARRAT-USD,2024-09-14 23:35:00+00:00,0.2983,0.0036875628561850145,0.007910392
KARRAT-USD,2024-09-14 23:40:00+00:00,0.3012,-0.006308100929614916,-0.0003023836
KARRAT-USD,2024-09-14 23:45:00+00:00,0.3011,-0.00597808037196934,-0.0017510742
KARRAT-USD,2024-09-14 23:50:00+00:00,0.3004,-0.0036617842876164775,-0.0020322462
KARRAT-USD,2024-09-14 23:55:00+00:00,0.2996,0.0,-0.001599286
KARRAT-USD,2024-09-15 00:00:00+00:00,0.2994,0.002004008016032029,-0.00092545
KARRAT-USD,2024-09-15 00:05:00+00:00,0.2993,0.002672903441363072,-0.00055321323
KARRAT-USD,2024-09-15 00:10:00+00:00,0.2993,0.002672903441363072,-0.00055321323
KARRAT-USD,2024-09-15 00:15:00+00:00,0.2993,0.0016705646508519893,0.00034834148
KARRAT-USD,2024-09-15 00:20:00+00:00,0.2996,0.0020026702269694426,0.00057958893
KARRAT-USD,2024-09-15 00:25:00+00:00,0.3,0.0006666666666667783,0.00044446293
KARRAT-USD,2024-09-15 00:30:00+00:00,0.3001,0.00033322225924706597,-0.0005311595
KARRAT-USD,2024-09-15 00:35:00+00:00,0.3001,0.00033322225924706597,-0.0012496192
KARRAT-USD,2024-09-15 00:40:00+00:00,0.2998,0.0013342228152101784,0.0007387596
KARRAT-USD,2024-09-15 00:45:00+00:00,0.3002,-0.0036642238507663067,-0.00050717813
KARRAT-USD,2024-09-15 00:50:00+00:00,0.3002,-0.004663557628247875,-0.0005311595
KARRAT-USD,2024-09-15 00:55:00+00:00,0.3002,-0.002998001332445076,-0.0005425414
KARRAT-USD,2024-09-15 01:00:00+00:00,0.3002,-0.002998001332445076,-0.0005425414
KARRAT-USD,2024-09-15 01:05:00+00:00,0.3002,-0.004330446369087353,-0.0047858446
KARRAT-USD,2024-09-15 01:10:00+00:00,0.2991,-0.0003343363423603778,-0.0016493144
KARRAT-USD,2024-09-15 01:15:00+00:00,0.2988,0.003012048192771124,0.0015310174
KARRAT-USD,2024-09-15 01:20:00+00:00,0.2993,0.0013364517206816285,-0.00048852985
KARRAT-USD,2024-09-15 01:25:00+00:00,0.2993,0.0013364517206816285,-0.0014675526
KARRAT-USD,2024-09-15 01:30:00+00:00,0.2989,0.002676480428236945,0.00025535343
KARRAT-USD,2024-09-15 01:35:00+00:00,0.299,0.002341137123745933,0.0017155223
KARRAT-USD,2024-09-15 01:40:00+00:00,0.2997,0.004004004004003933,-0.00051856
KARRAT-USD,2024-09-15 01:45:00+00:00,0.2997,0.004004004004003933,-0.0005425414
KARRAT-USD,2024-09-15 01:50:00+00:00,0.2997,0.0003336670003336302,-0.0005522197
KARRAT-USD,2024-09-15 01:55:00+00:00,0.2997,-0.003670337003670488,-0.0005522197
KARRAT-USD,2024-09-15 02:00:00+00:00,0.2997,-0.003670337003670488,0.0031615414
KARRAT-USD,2024-09-15 02:05:00+00:00,0.3009,-0.010634762379528017,-0.00028373828
KARRAT-USD,2024-09-15 02:10:00+00:00,0.3009,-0.011299435028248634,-0.00572309
KARRAT-USD,2024-09-15 02:15:00+00:00,0.2998,-0.007671781187458386,-0.003931944
KARRAT-USD,2024-09-15 02:20:00+00:00,0.2986,-0.0036838580040187206,-6.964202e-05
KARRAT-USD,2024-09-15 02:25:00+00:00,0.2986,-0.0036838580040187206,-0.0036383076
KARRAT-USD,2024-09-15 02:30:00+00:00,0.2977,-0.00974135035270411,-0.0006509
KARRAT-USD,2024-09-15 02:35:00+00:00,0.2975,-0.009747899159663911,0.0007132938
KARRAT-USD,2024-09-15 02:40:00+00:00,0.2975,-0.0299159663865545,0.0007132938
KARRAT-USD,2024-09-15 02:45:00+00:00,0.2975,-0.04403361344537816,0.00079011044
KARRAT-USD,2024-09-15 02:50:00+00:00,0.2975,-0.034285714285714246,-0.008861195
KARRAT-USD,2024-09-15 02:55:00+00:00,0.2948,-0.02679782903663507,-0.0006858631
KARRAT-USD,2024-09-15 03:00:00+00:00,0.2946,-0.01629327902240316,-0.019978467
KARRAT-USD,2024-09-15 03:05:00+00:00,0.2886,0.007623007623007552,-0.015647782
KARRAT-USD,2024-09-15 03:10:00+00:00,0.2844,0.01969057665260195,0.0075349757
KARRAT-USD,2024-09-15 03:15:00+00:00,0.2873,0.008701705534284728,-0.00032107122
KARRAT-USD,2024-09-15 03:20:00+00:00,0.2869,0.01986754966887431,0.013457569
KARRAT-USD,2024-09-15 03:25:00+00:00,0.2898,-0.040717736369910204,0.0005177137
KARRAT-USD,2024-09-15 03:30:00+00:00,0.2908,-0.07702888583218699,-0.0070770103
KARRAT-USD,2024-09-15 03:35:00+00:00,0.29,-0.0624137931034483,-0.006088271
KARRAT-USD,2024-09-15 03:40:00+00:00,0.2898,-0.055555555555555566,-0.0014614098
KARRAT-USD,2024-09-15 03:45:00+00:00,0.2926,-0.04818865345181135,-0.032012448
KARRAT-USD,2024-09-15 03:50:00+00:00,0.278,-0.0014388489208633504,-0.0074797077
KARRAT-USD,2024-09-15 03:55:00+00:00,0.2684,0.04880774962742155,0.012732907
KARRAT-USD,2024-09-15 04:00:00+00:00,0.2719,0.039352703199705935,0.010447763
KARRAT-USD,2024-09-15 04:05:00+00:00,0.2737,0.029594446474241858,0.01956598
KARRAT-USD,2024-09-15 04:10:00+00:00,0.2785,0.01149012567324948,8.051125e-05
KARRAT-USD,2024-09-15 04:15:00+00:00,0.2776,0.006484149855907667,0.022542616
KARRAT-USD,2024-09-15 04:20:00+00:00,0.2815,0.0,0.008840967
KARRAT-USD,2024-09-15 04:25:00+00:00,0.2826,0.007077140835102624,0.0015477891
KARRAT-USD,2024-09-15 04:30:00+00:00,0.2818,0.008516678495386846,0.0037652047
KARRAT-USD,2024-09-15 04:35:00+00:00,0.2817,0.010649627263045802,-0.0035056109
KARRAT-USD,2024-09-15 04:40:00+00:00,0.2794,0.024337866857552,0.010623365
KARRAT-USD,2024-09-15 04:45:00+00:00,0.2815,0.013499111900532951,0.013415118
KARRAT-USD,2024-09-15 04:50:00+00:00,0.2846,0.004216444132115175,-0.00023461008
KARRAT-USD,2024-09-15 04:55:00+00:00,0.2842,0.0038705137227304357,0.0037763368
KARRAT-USD,2024-09-15 05:00:00+00:00,0.2847,0.0035124692658939265,0.0036178462
KARRAT-USD,2024-09-15 05:05:00+00:00,0.2862,-0.0027952480782670263,-0.0044047376
KARRAT-USD,2024-09-15 05:10:00+00:00,0.2853,-0.0010515247108307832,0.0022479778
KARRAT-USD,2024-09-15 05:15:00+00:00,0.2858,-0.0017494751574527658,-0.0027604203
KARRAT-USD,2024-09-15 05:20:00+00:00,0.2853,-0.002804065895548626,-0.00018025492
KARRAT-USD,2024-09-15 05:25:00+00:00,0.2857,-0.0049002450122506555,-0.0022317
KARRAT-USD,2024-09-15 05:30:00+00:00,0.2854,0.0010511562718991678,-0.0029069402
KARRAT-USD,2024-09-15 05:35:00+00:00,0.285,0.0017543859649122825,-0.00041976912
KARRAT-USD,2024-09-15 05:40:00+00:00,0.2853,0.0038555906063792145,-0.0038622539
KARRAT-USD,2024-09-15 05:45:00+00:00,0.2845,0.007029876977152906,-0.002519042
KARRAT-USD,2024-09-15 05:50:00+00:00,0.2843,0.021456208230742155,0.0010230959
KARRAT-USD,2024-09-15 05:55:00+00:00,0.2857,0.012600630031501548,-0.002169626
KARRAT-USD,2024-09-15 06:00:00+00:00,0.2855,0.015061295971979076,-0.0009180188
KARRAT-USD,2024-09-15 06:05:00+00:00,0.2864,0.013617318435754242,-0.0014675179
KARRAT-USD,2024-09-15 06:10:00+00:00,0.2865,0.012565445026178177,0.007450218
KARRAT-USD,2024-09-15 06:15:00+00:00,0.2904,0.0017217630853994506,-0.009427338
KARRAT-USD,2024-09-15 06:20:00+00:00,0.2893,0.003110957483581099,-0.0052003507
KARRAT-USD,2024-09-15 06:25:00+00:00,0.2898,0.0048309178743961775,-0.005392083
KARRAT-USD,2024-09-15 06:30:00+00:00,0.2903,0.003444712366517399,-0.00604275
KARRAT-USD,2024-09-15 06:35:00+00:00,0.2901,0.01792485349879346,-0.005727308
KARRAT-USD,2024-09-15 06:40:00+00:00,0.2909,0.014094190443451332,-0.00818824
KARRAT-USD,2024-09-15 06:45:00+00:00,0.2902,0.015161957270847551,-0.007862962
KARRAT-USD,2024-09-15 06:50:00+00:00,0.2912,0.012019230769230779,-0.006931925
KARRAT-USD,2024-09-15 06:55:00+00:00,0.2913,0.011671815997253738,0.0028135073
KARRAT-USD,2024-09-15 07:00:00+00:00,0.2953,-0.001015916017609287,-0.0073674414
KARRAT-USD,2024-09-15 07:05:00+00:00,0.295,-0.0003389830508474203,-0.009135328
KARRAT-USD,2024-09-15 07:10:00+00:00,0.2946,-0.02070604209097079,-0.0074725505
KARRAT-USD,2024-09-15 07:15:00+00:00,0.2947,-0.017984390906006197,-0.007780672
KARRAT-USD,2024-09-15 07:20:00+00:00,0.2947,-0.011197828299966153,-0.008158464
KARRAT-USD,2024-09-15 07:25:00+00:00,0.295,-0.0054237288135592894,-0.008366616
