time,low,high,open,close,volume
2024-11-19 20:07:00,0.031,0.03102,0.03102,0.03101,71
2024-11-19 20:10:00,0.03114,0.03114,0.03114,0.03114,264
2024-11-19 20:19:00,0.03113,0.03113,0.03113,0.03113,6681
2024-11-19 20:21:00,0.03113,0.03113,0.03113,0.03113,22435
2024-11-19 20:22:00,0.03104,0.03113,0.03113,0.03104,50787
2024-11-19 20:23:00,0.03089,0.03141,0.031,0.03106,422835
2024-11-19 20:28:00,0.031,0.03105,0.03104,0.031,78154
2024-11-19 20:33:00,0.03095,0.03097,0.03096,0.03097,7797
2024-11-19 20:35:00,0.03078,0.03097,0.03096,0.03078,58473
2024-11-19 20:42:00,0.03079,0.03088,0.03079,0.03088,10068
2024-11-19 20:44:00,0.03077,0.03078,0.03078,0.03078,7164
2024-11-19 20:49:00,0.03086,0.03087,0.03086,0.03087,15678
2024-11-19 20:50:00,0.03078,0.03083,0.03083,0.03078,14410
2024-11-19 20:52:00,0.03085,0.03091,0.03085,0.03091,31444
2024-11-19 20:55:00,0.03067,0.03076,0.03076,0.03067,71081
2024-11-19 20:56:00,0.03073,0.0308,0.03076,0.0308,17507
2024-11-19 21:00:00,0.03068,0.03073,0.03073,0.03068,1944
2024-11-19 21:01:00,0.03067,0.03072,0.03072,0.03067,83000
2024-11-19 21:05:00,0.03076,0.03076,0.03076,0.03076,6580
2024-11-19 21:09:00,0.03071,0.03089,0.03084,0.03071,20908
2024-11-19 21:10:00,0.03067,0.03079,0.03071,0.03079,48831
2024-11-19 21:18:00,0.03066,0.03075,0.03067,0.03075,2013
2024-11-19 21:20:00,0.03059,0.03092,0.03066,0.03092,29076
2024-11-19 21:23:00,0.03057,0.03079,0.03075,0.03079,82508
2024-11-19 21:35:00,0.03064,0.03079,0.03079,0.03064,3804
2024-11-19 21:38:00,0.03056,0.03063,0.03063,0.03056,33744
2024-11-19 21:45:00,0.03055,0.03077,0.03055,0.03077,66197
2024-11-19 21:47:00,0.03054,0.03071,0.0306,0.03071,100903
2024-11-19 21:54:00,0.03063,0.03063,0.03063,0.03063,944
2024-11-19 21:56:00,0.03051,0.03066,0.03055,0.03066,26980
2024-11-19 22:02:00,0.03058,0.03069,0.03069,0.03058,1539
2024-11-19 22:06:00,0.03063,0.03077,0.03063,0.03077,28798
2024-11-19 22:07:00,0.03058,0.03083,0.03078,0.03058,184183
2024-11-19 22:10:00,0.0306,0.03061,0.0306,0.03061,1686
2024-11-19 22:17:00,0.0305,0.03076,0.03076,0.0305,4026
2024-11-19 22:22:00,0.03068,0.03068,0.03068,0.03068,72
2024-11-19 22:30:00,0.03053,0.03067,0.03059,0.03067,1671
2024-11-19 22:43:00,0.03043,0.0305,0.0305,0.03043,32765
2024-11-19 22:45:00,0.03043,0.03044,0.03044,0.03043,1118
2024-11-19 22:52:00,0.03044,0.03045,0.03045,0.03044,1884
2024-11-19 22:54:00,0.03046,0.03048,0.03046,0.03048,83701
2024-11-19 23:04:00,0.0304,0.03068,0.0306,0.0304,19882
2024-11-19 23:08:00,0.03033,0.03039,0.03039,0.03033,38252
2024-11-19 23:12:00,0.03046,0.03046,0.03046,0.03046,1574
2024-11-19 23:14:00,0.03036,0.03046,0.03036,0.03036,3444
2024-11-19 23:16:00,0.03037,0.03038,0.03037,0.03038,4436
2024-11-19 23:18:00,0.03028,0.03046,0.03046,0.03028,1014
2024-11-19 23:21:00,0.03045,0.031,0.03045,0.03067,325883
2024-11-19 23:23:00,0.03068,0.03069,0.03069,0.03068,41860
2024-11-19 23:24:00,0.03062,0.03066,0.03066,0.03066,640
2024-11-19 23:27:00,0.0307,0.03078,0.03078,0.0307,5428
2024-11-19 23:36:00,0.0308,0.03081,0.0308,0.03081,4701
2024-11-19 23:38:00,0.03062,0.03087,0.03074,0.03086,44504
2024-11-19 23:39:00,0.03072,0.03088,0.03088,0.03072,669
2024-11-19 23:40:00,0.03071,0.03078,0.03071,0.03078,7048
2024-11-19 23:47:00,0.0307,0.03079,0.03079,0.0307,11078
2024-11-19 23:49:00,0.03067,0.03069,0.03069,0.03067,8661
2024-11-19 23:53:00,0.03066,0.03077,0.03077,0.03066,357857
2024-11-19 23:59:00,0.03067,0.03083,0.03067,0.03083,6565
2024-11-20 00:11:00,0.03068,0.03068,0.03068,0.03068,189
2024-11-20 00:16:00,0.03071,0.03083,0.03083,0.03071,13705
2024-11-20 00:19:00,0.03077,0.03083,0.03083,0.03077,974
2024-11-20 00:20:00,0.03082,0.03085,0.03082,0.03084,11430
2024-11-20 00:21:00,0.03076,0.03076,0.03076,0.03076,5878
2024-11-20 00:22:00,0.03076,0.03086,0.03076,0.03086,10005
2024-11-20 00:24:00,0.03077,0.03077,0.03077,0.03077,3266
2024-11-20 00:25:00,0.03087,0.03087,0.03087,0.03087,6
2024-11-20 00:26:00,0.03077,0.03087,0.03087,0.03077,3196
2024-11-20 00:27:00,0.03088,0.03092,0.03088,0.03091,22645
2024-11-20 00:32:00,0.03091,0.03091,0.03091,0.03091,2795
2024-11-20 00:33:00,0.03077,0.03088,0.03078,0.03088,4047
2024-11-20 00:40:00,0.03078,0.0308,0.03078,0.03079,17421
2024-11-20 00:43:00,0.03077,0.03092,0.03078,0.03092,44703
2024-11-20 00:45:00,0.03085,0.03089,0.03085,0.03088,40623
2024-11-20 00:47:00,0.03079,0.03091,0.03083,0.03091,1377
2024-11-20 00:48:00,0.0308,0.03089,0.03088,0.03089,2372
2024-11-20 00:52:00,0.03077,0.03092,0.03092,0.03077,1636
2024-11-20 00:55:00,0.03047,0.03077,0.03077,0.03047,329809
2024-11-20 00:56:00,0.03064,0.03065,0.03065,0.03064,2754
2024-11-20 00:59:00,0.03064,0.03064,0.03064,0.03064,5
2024-11-20 01:01:00,0.0305,0.03065,0.03065,0.0305,49
