Actual,Predicted
-6.04980594661722e-05,-0.00023006036722529887
-0.0011564869046976104,0.0002711395622622903
7.789849258052324e-05,6.159005256766601e-05
-0.00015473119882260648,6.851629503443206e-05
-0.0007084452183874526,-0.0001172460788019455
-0.0005013954671509923,0.00045435135740334864
0.0001001353917424906,0.0010276170317943879
0.0018075722803258013,0.0006943087350260009
0.0031758229012879245,0.0001655003426612411
0.003291255183133279,0.0006785409414372337
0.0033025093552983367,0.00022403862039651817
0.00245131633932305,0.0001909621634560012
0.0002798066681083146,0.0022133063846553162
-0.0002268998237277466,0.00011328165659646717
0.00038314233712834634,-0.00023362308975205488
0.00011516568775825767,0.00039125169235249767
5.936138158609396e-05,-0.00040241786053964293
0.0010421842767952688,-0.0006273768760232483
-3.7491957975014356e-05,4.0679181017100155e-05
0.00020640780451397405,-0.0004761309276558413
0.0004917725174653741,0.000469773538890575
9.704009373205545e-05,2.3670461297070917e-05
-0.0008393112948437984,9.985487345237817e-05
0.00024062407620509588,-0.000256522450045524
-0.00041556190215098445,7.398505791112454e-05
0.0006474348371910859,-0.0001410454346268334
0.0010186553982150447,-0.0003694561554023533
0.0019807174810116085,-0.00020117302185083299
4.698037786217472e-05,-0.0002368364511089864
-0.0004870510732118898,-3.796107840415785e-05
-0.0018178700907854144,-0.0006566830699208178
-0.0009356763326017963,-0.000427230093299243
-0.0015625340680860303,-0.0003657407889838694
0.00020856975125565111,0.0002923985467328073
0.0013530046923389061,0.0002766666470550172
0.0014926644986817167,-1.3195262357958717e-05
0.0009430541651836757,-8.996161528829662e-05
0.0007886576000770432,-0.0003579342916393638
-0.00015106494960059742,0.00039820537604529327
-6.559432705622903e-05,2.7522302556687323e-05
5.46156010796378e-05,-0.0006637555194853103
-0.0002681433091082544,-0.0005182191090625673
-0.00013475400814048308,-0.0004632448356732223
-0.0002841849414298325,-0.0002757606516990075
-0.0012225653293259388,3.9154082779473046e-05
-0.0011082365485624007,-0.0008617335210534088
-0.0007901520697053113,0.00043156765464893196
-0.0006655312930482443,0.00027540762984657423
6.465129043483586e-05,-0.0006352328260343203
0.00031172485530627533,0.0005352342453048949
0.00032553895616173464,0.0007928757266041056
0.0008859769062466611,0.0010294471100015256
0.0006789772765160081,0.000980836150717041
0.0004955167728428478,0.0005079225520943691
0.0004909386326709016,-0.0006660457488104006
0.0008696543294838868,0.00010463871155664165
0.0009916356457784542,0.00020254928733982115
0.0010093621294458455,0.00011629775553314859
0.0006333278321686047,-0.0002782106657652052
0.0012172501738929112,0.00011690040850983887
0.0010881628328461449,-0.0002657012931394535
-0.0001793926145492754,-0.0006199130745613092
-0.0007022962758326387,-0.00045391467449007976
5.1259929114869946e-05,0.00018778724696682847
-6.221922327780787e-05,0.00027450895365300164
0.00012090490754178534,0.0005211301533840995
0.002497133863552034,0.0007928605539476867
0.0023914839191025365,0.0005517168009755786
0.0020071893358185456,0.0007561431602903646
0.002801370239059755,0.0012363462752411141
0.001729878542671676,0.0010260039112734095
-0.00035164668772230554,0.0007510491166889623
0.000721050008307052,0.0009812857497175185
0.0010765723279057896,0.00074911605658585
-0.0004086292950870478,6.727154485773694e-05
-0.00014989741240212408,0.00031930256789980584
0.00017223129882820172,-0.0004941621202307408
-0.0006806854668672198,-0.0003264277354692955
-0.0018657994774898597,-0.0007586253733574375
-0.0018448117470442173,-0.00010572074967193533
-0.0006320542660176399,-0.00011547076137000067
4.898696614592745e-05,-0.00012563087193485106
0.0007781713305998184,0.000567571374457317
0.0013721292703679025,-0.0006350079655169154
0.0017908541725904046,0.0005270179132266975
0.001251285424983507,-0.00014163753162804284
0.0004423555432678919,-0.0007420196674518498
-1.3612389532134021e-05,-3.919892396239178e-05
-0.00011386927806866594,0.0003100102899863913
0.0002637493236132731,0.00012848901628990502
-0.0001957875154596748,-0.0005141619958970698
-0.00028149522429076607,-0.0007572808357896153
-0.0005141237104160628,-0.0014301428396645058
-0.0008406701057113887,0.0004443032720775383
-0.0006076748571125312,0.00026313153716945226
-0.0009401300615590435,-0.0005014241556067566
-0.001184737932350079,0.00022777273985851137
-0.0005859739949125705,-0.00011530950683459681
3.489124399353928e-06,-0.0006815805696067824
-0.00041477192442389293,-0.00043830154775013
0.0002583014858397736,8.648533890985238e-06
0.0009908351488671315,-0.0003681738800800828
0.0008974248394232749,-0.0007123430479943266
-0.0009347497799782784,-0.0004793451561580267
-0.0006147749642904289,-0.0017147184960048414
-0.000992750826517355,-0.0004623535660947814
-0.0008233011153256181,-0.0005123255360603268
-0.001069634678745108,-0.001079604136019723
0.00026924561503003074,-0.0008574267047199787
-2.509811534752681e-05,-0.00022400244594202094
-0.0001875101609561761,-0.0002256427291613208
-0.000129463499270432,5.938298760564659e-05
0.0002900514030924481,-0.0001609274855751459
0.000645749524998296,0.00017240234043293628
0.0003643473486832093,0.000650210842411681
0.0006836758751201274,0.00010836764537009513
0.001109308434118198,0.00036125842471060126
0.00047973386153359667,-0.0009673305086105317
0.00037932409530458486,-0.0015631550073823615
0.0008397540288337849,-0.0013506102496142008
0.00034160439087912406,-0.0009286531254894307
-0.00040162476226678165,-0.001330533041537781
-0.0006628679510902146,0.0002320805880858931
-0.0002665721954737023,8.459091237291677e-05
-0.0008538249381628585,0.0009858199477145136
-0.0009233124177630179,0.0005310203663585402
-0.0007773290972219937,-9.726484359260206e-06
-0.00017833352391037388,0.00044597236934301336
-0.000617682054226442,0.0008396860671053744
-0.0002901132205890516,0.0007918371903696581
0.00019317872939259825,0.0006620723875139168
-3.324503452116007e-06,0.0010732687895620605
0.0002360473178458104,0.0009668484059816418
0.00037087153980685004,0.000933070005301725
8.360211774300934e-05,0.0013467146760413695
0.0001339690046253372,0.0011587918768624006
0.00013298058018097327,0.0010248576438105072
-0.00041863582555425294,0.0010564049640892936
-0.00036225917450444705,0.0009790310206422804
0.0006712539285971195,0.000398955343266918
0.0008633694209009369,0.00011227597350510793
0.00041152017146886706,0.00011111308897769253
0.0004914671591535204,0.0003389499114644303
0.0005435856806564967,0.0004246189779361627
-1.843505943065531e-05,0.00023778275191800913
-0.0004612841766243303,0.00021973367574580814
0.00020301728205382325,0.0003472676575728094
0.00043223211911728993,0.00031451851987318954
-0.00014637272277019054,-0.00017586100941530597
-0.0006424155355608105,-0.00021697458560185844
-0.0003413882123883704,-7.511620669311078e-05
-0.0017553610100567883,-0.0002621916849512823
-0.002037141284817557,-7.94771481203758e-05
-0.0013555998670654993,-6.839308097601839e-05
-0.0012118679967964647,0.00032128126557661466
-0.0008516847154583685,0.00048244413829544796
0.0003955176222486246,-0.0003550242691003526
0.00037300657446967593,-0.00024138286101164642
-0.00022579628549302476,-6.088146383010718e-05
-2.445978403842955e-05,-9.640979728396405e-05
-0.0005598467157654602,-2.629954991498437e-05
-0.0008841987398006277,0.0006383575099696932
0.00019100931786052264,0.0002084825848042431
0.0004748285133440266,0.0007591562105113386
0.00020150695922837946,-0.0003736935189111862
0.00036728277645142776,-0.00024114636514628932
3.52927055471746e-05,-0.0009004588473323538
-0.0007465906856491339,9.087643779546067e-05
-0.001055339094224864,0.00010396302602449297
-0.0012618681737880874,0.0002339452767652202
-0.0015304761893671498,-2.1760205473875448e-05
-0.0004854240443714115,5.0021509018857827e-05
-0.0009051351143479372,6.698655943809283e-05
-0.0008782689874462029,-0.00012226651777723932
-0.0008400318222643961,0.0002326690399310706
-0.0010373207202065116,-0.00016027791864305422
-0.0015019478855062079,0.00017095872398150815
-0.00029793043324391515,-6.8715174041818565e-06
0.0005213576633577253,-5.300671366162105e-05
0.0005159794415118062,9.899670833221599e-05
0.0010068756749544907,-6.5517463317334025e-06
0.001082034999754013,0.00014847301533091195
4.7836418782388454e-05,0.00028062941163262817
-0.0009097348458598415,0.0006688830770930388
-0.0009746065748702129,-3.952930554359915e-05
-0.0012226307655088938,-5.0923606615428584e-05
-0.0010615375182115771,0.00015485520980757105
-0.00045600760012667847,0.0005444836014388084
1.3172403248295851e-05,0.00014447907271231033
0.0001442737418287515,0.000669040968084397
0.0010354536528142371,0.0007451483069391452
0.0012928458471058377,0.0003478757393813778
0.0008564047939993067,-4.9936191192547645e-05
0.0006727841391680843,-0.00010869052533999685
0.000865350813119569,-0.00013027669353528096
-0.0005281067265531205,-0.0004827697730845616
-0.0010384717640293055,0.0002663591216107167
-0.0005078053412858938,4.375311537783307e-05
-0.0005811879394838834,0.00022708441683919555
0.0001477938969950742,0.000161556829072175
0.000798331041271737,-0.00014050269467128475
0.0010473887985261129,-0.00036354989299675636
0.0002480309211882524,-1.3247988407665675e-05
0.0008534493006267631,-0.00030198574447738334
-3.365271200870037e-05,-4.616832493889143e-05
0.00034353497825837794,-0.0003857627787680813
0.0014197666905044078,-0.0005145363892396502
0.003436909447834733,-0.00024210568861622963
0.0019286599061956132,-0.00030715762124660127
0.0027451207756510904,-0.0003226725212254941
0.0031890149194867983,0.00029526833692298
0.002487515016745911,0.0004066167830296766
7.988223266352394e-05,-0.0005529196825629336
0.0010936520630254632,-0.0003919655153392716
0.00012909629437151912,-0.001251927994701598
-0.0006775119490130783,-0.00038036045345306654
-0.0018084895967462327,-4.814514651976655e-05
-0.0013037532517026719,-0.0005716373378530283
-0.00013651564250030706,-0.0006054351763800829
0.0004938915598201179,0.00028149866367673014
0.000291722022138606,0.00020291874168704182
-0.001927796322841035,1.8940417548331334e-05
-0.003899737844766703,-0.0006603148605663846
-0.0031313190706500804,-0.0010540789595054082
-0.0023586499522706824,-0.00013682816813796565
-0.0012185309038004204,-0.0003826426459458542
0.002386044156640064,0.0005661227071120932
0.004309460531194031,7.551161096398907e-05
0.0029567046464500563,0.0007321836722041359
0.0021560146383973805,0.0007915704617562155
0.002456497071425748,0.000585714989714787
0.003303532530042003,-0.0011624508057943538
0.0015673936902348533,-0.0011210537412014651
0.0005630167597580855,0.000538303342984501
0.00019132201854024617,0.0008554801538625232
-0.0007655150323764167,0.000977291167735749
-0.001995433142639072,-0.00032683728927742186
-0.0004895626081705178,0.0004779133429561505
0.0005284962943824724,0.00160369878014486
0.0026866303113668856,0.002021174721114682
0.001855741843550635,0.001303905699435148
0.0017759003584159885,-5.164134974166845e-05
0.001910727452859748,4.729247502858209e-07
0.0003212781560227056,0.000680764420205323
-0.0022889434196106105,0.0005437707202276047
-0.002648468936743389,0.0014602336920618245
-0.0021000702176815393,0.0006229471937838809
-0.003916415120447944,0.0004944972747131088
-0.00242507009527583,0.0011243273987865039
-0.0026820931978837337,3.88756930599222e-05
-0.0017391012528074788,-0.0009501353406841838
-0.0038910983800009434,0.0005766537594435154
-0.000536708463157144,0.0009911965580646095
-0.001870536210956771,0.0005673734001037437
-0.00210115046517391,0.0007614039966679567
-0.0008376141858858056,0.0005671413113449974
-0.0017955873378680454,0.0012679522024193366
-0.003912951274459894,0.0004155033344890995
-0.0027682434574736233,-3.417862042937653e-05
-0.001111743385743871,9.396291794394321e-05
-0.001986441694288556,-4.098591259526259e-05
-0.0006732835318320833,0.00013309282515369788
-0.00024699284539599547,0.0007968865558760268
-0.0007524995046267838,0.0015478821477571852
-0.0015110224496195062,0.0007497415231152819
-0.0011796172552569623,8.242905089052169e-05
-0.0004929824754837199,0.00023413335966245715
0.0006470537990716445,0.0002909967868965299
0.00041448736156307506,0.00047427328638032466
0.00017072802039771982,2.801963703828741e-05
-0.0006057106230448079,1.5856565029081535e-05
-0.0004990754735492603,-0.0006538980695423955
-0.00020864055892279935,-0.0007275998949030014
0.0016758139781302983,-4.106825182910404e-05
0.0011858639929526991,0.0002701688500485859
-0.00020564844381802612,6.218270267403003e-05
0.00061838668632533,-0.001026036682509121
0.00428796534340229,-0.00023058666906649035
0.0008547752957092583,-0.0001628774649843884
0.0035896149646999897,-0.0008036686858410542
0.0045263669613172346,-0.0003140318616634746
0.003497959064303014,3.328691330979156e-05
-0.0011790469367821987,-0.0012633216783601783
-0.000211552500278858,-0.0006692187191402784
-0.003857147278432383,0.0013155114115403802
-0.0033085186113743846,0.0018092959350652635
-0.0024693965033425256,0.0009617159085255843
-0.0027069973516331064,-0.001296368854692999
-0.0023247352699790713,-0.0008850615898164531
0.00039153450289224485,-0.00022710237580467717
0.00030966867789849003,0.00018205664255675064
-0.00023439542508212812,0.00011096299365462677
-0.0012885289358671916,0.0006799711523660012
0.001107248508348236,1.949561522907495e-07
0.0002419417453033871,-0.0003153433999213604
-0.00149743742504882,0.00019258249554412034
-0.0023962699011467695,0.00026490156663441805
-0.00045687658629573776,-0.0003165840505675574
-0.0013791491546221461,0.0008838409941622321
-0.0019439131397177656,0.00031182284617834236
-3.561914604359343e-05,-3.7269554591085626e-05
0.0018640389787691147,-0.0002513069261273147
0.000530031699844124,-9.505621762243358e-05
-0.003710004440235999,-0.00030800216337009836
-0.0028247911930874892,-0.00021211458516569526
-0.0041244426784745394,2.6665022004260867e-05
-0.003908435055452901,0.0008774668261795149
-0.004355896965453739,0.0008667058141511139
-0.0010276078149204823,-0.00012634817360551023
-0.00017427154828276973,0.0003958556614636544
0.0009341644928828082,-0.0005298757214639466
0.00023667082811475973,3.8023565952867367e-05
-0.00020893095873101403,-0.00024046445351929888
0.0019337018430636902,-0.0005142896119771013
0.0007614595127162299,-0.0006610023865543128
-0.0018211201961138527,0.0003647158143255178
-0.002900585885816512,0.0011280400396716812
-0.001678180429090098,0.0003896574924974371
-0.0041640541437686284,-0.0002408208463255414
-0.004167155592359961,-0.0004944558522033737
-0.001211477030509821,0.0002458699515428995
-0.0005674421092162582,0.00048290343526568566
-0.0003042292919635636,-0.0005547966862255227
0.0008489867545945165,-0.0011016345321864162
0.0007911657423213577,-0.000482997219146317
-0.0001309201397244154,-0.0008283544951544995
4.694909153509349e-05,0.0016531549150087064
-0.002225522034889984,0.0007856672097544573
-0.008639770969703434,-0.0007636581095498081
-0.010291825426500771,-0.00042573079819656237
-0.006347933681781344,0.00024252683443443273
-0.0036218093364065534,-0.00010991277277494008
-0.0003297988345195233,-0.0005054867120354629
0.0022340800797325524,-8.291840219039847e-05
0.005877691335975462,-0.002468757665393948
0.0018797240813013003,0.00026777942898915296
-0.001225224872250724,0.0005208212497524663
-0.0011093671662757315,-0.0004499920038165991
0.0009082647521495563,0.0008299225250726046
0.00017368684801959545,-0.000481285882314132
-0.001653718008451505,-0.0007488310598229
-0.003337443844015629,-0.0019042856361749555
-0.006151543917070258,-0.0015925980459351708
-0.003329875530954254,-0.000797664903675263
-0.005409878768037574,-0.0005830044107657497
-0.005893614866729878,-0.000482184621060068
-0.004963041845530893,-0.0006413276447839658
-0.0013841779771045486,-0.00025922076310837754
-0.003512403636730221,0.00014783273500912635
-0.002279157858050236,-0.00030668005029937695
-0.0007586997514720649,-0.0016571932972116415
0.0009177995657374449,-0.002140613303949934
-0.0012703473888598786,-0.0008713080880924386
-0.0032187476210645063,-0.00016713679869347954
-0.0032885721182605854,5.315367628576872e-05
0.00011626091267202539,-0.0009380196065817289
0.00029690837131705504,-0.0011544249829893798
-0.000194808249370926,-0.0013587168980086913
0.000870501348978171,-0.00012745595296358758
0.002199671936496977,5.9069128682338534e-05
-0.002596987317443017,-0.0007104449197419845
-0.002646689739062234,-0.00028895649058657954
-0.0009336593839417076,-0.0006923185285783877
-0.0009648271675665815,-0.0005526457027754287
-0.0037676536335413497,-0.0008303965499711223
-0.0019572551739177693,0.0009195683485962529
-0.0013743236591123764,-0.0006295654722814744
-0.0021217645436849486,-0.00014812872690129518
-0.0026758289601926622,-5.160668697260397e-05
-0.0027435386653688098,-0.00016143319285347022
0.0011147052221115363,-0.00024758384348644
-0.0019117232181785143,-0.000504972430464754
-0.0002879492388581087,-0.001455610173743443
-0.0015554937249132026,0.000463502002977954
-0.0005892244485433556,0.0008701861086784526
-0.0036077261063188876,-0.00019829323648563532
-0.0024908055186246207,0.0005326299583212392
-0.0020177646069002375,0.0018114139304730153
0.002255453438974529,0.0005754514577749824
0.002033379206084345,0.0011395009459403155
0.002971062183912568,-0.0003305195275568629
0.005104304036679842,-0.0003679310251489758
0.0024657347365071905,-0.000247527454163915
0.0009589444728177,0.000629986290776758
0.0026092352849184856,0.0008310165128359595
0.002581281617790391,-0.00010483494062860745
0.000695069635964972,0.00017821441713035535
0.0007638704983058298,-0.0005256625674987003
-0.00044403408731335777,-0.0002943238529638891
-0.0007879259404284825,0.0004809589810430179
-0.0019780071957331345,-8.237664706014141e-05
-0.0017496144172189439,-0.0001387013911494929
-0.0013227696264213674,-0.0007953209604921674
0.0004262635866171286,-0.00017593985418060302
-0.0007355442976510126,0.0003746175336125223
-0.0010717836782706462,3.2640926629677434e-05
-0.0013308880979845225,0.001923920469524289
-0.0016674980208296287,0.002568398796399079
-0.0020038338824277446,0.0027413215722756805
-0.00018958228247489313,0.002835023182102765
0.002149634344698009,0.0022132977626495155
0.0027696276442784715,0.0018598008275897454
0.0024942873161283375,0.002152504551715964
0.004578908705993878,0.0018058084724035168
0.0006297789612754891,0.00010553002366732339
-0.00117793458891971,0.0005485118822597381
-0.0025211525053878397,0.0010272469097140926
-0.0002755229166870082,0.0009049484066056795
-0.0015648421662520454,-0.00043406408234880845
0.0021407559432187148,0.0009303886982205579
0.0036026339256923145,0.0003782872876707322
0.004104552301407101,0.00010279040981948307
0.003723832855110144,0.0008025516310839754
0.004896001826346012,0.002346908626902414
0.0026973212979841668,0.0009298472030947048
0.0017631468557810141,-0.0020561536688900573
0.0015651240298550024,-0.0008496816477052649
-3.4747878590927074e-05,-0.0026218242703178168
-0.0016768200920491178,-0.0021694098527674133
-0.0012319324796156645,-0.001511093985270087
-0.00204487668889919,-0.0024635312068485658
-0.0013444004597113885,-0.001566971441464623
-1.090167405424431e-05,-0.0006841207418719046
0.00024118906207609434,0.0007688067099406149
0.00035292609989915626,0.002158505033057651
0.0023813709174033346,0.000516150679809433
0.0017078253077307567,0.0008828826607126095
0.002157021929978421,0.00012979232365121113
0.0021986165965837503,0.0007745235450687657
0.003494796985769442,0.00061927048882052
0.0007647460247154337,0.00022426916931437993
0.0012666434170709945,0.000277744922048246
0.0012880620377453992,0.00117231065815133
0.0015095391182007277,0.0015593988776753836
-0.00017485277566041952,0.0017101542731817823
0.0003844603244422834,0.0023269999728247827
0.0015756067717944177,0.0017349047570521616
5.958408273193932e-05,0.0018216879996818599
-0.0010120248572985818,0.001251237047374573
0.0031310912042161526,0.0017872090584923647
0.0036779834429581807,0.000536770678179793
0.0014317519681498081,0.0006537919901048168
0.0006238132695182261,0.001063370665181544
0.0013605271189178244,0.0015227048802038282
-0.002330198248805293,0.00013232494361875886
-0.0021559100814865046,-0.0009758921330816792
-0.0015818950132853384,0.00023865197216250714
0.00041171454254810755,-0.000679306156009429
-3.5446739154341e-05,-0.00018710430910289178
0.0014483449643165026,0.0005191897064456634
-0.00108605188416934,0.0005603454690122835
-0.0016314207806103717,0.0005514000751425372
-0.0025114934186697443,0.0008838672934028255
-0.00291097583583062,0.0007877443791823925
-0.004252013137380653,-0.0013948221143461486
-0.0031441777178778858,0.001060737718763109
-0.0033895694230098067,0.0005621588876981527
-0.0030677553010406864,0.0009601970685380765
-0.0026632995384430576,0.0006382694822051143
-0.0035724542308010945,0.00010465643708735093
-0.002406032201954796,-0.0006665564660289244
-0.0006576661093138812,-0.00047548738004553337
-0.0010475014541052711,-0.0007759450391488574
-0.001064787628337785,-0.0009087927543636158
0.00038997711018759723,-0.0007275192706107543
-4.815814725702138e-05,-0.0005066790501738501
