product_id,start,close,Actual,Predicted (Linear Regression)
KARRAT-USD,2024-09-14 09:20:00+00:00,0.3118,-0.012828736369467618,0.00048084861575080253
KARRAT-USD,2024-09-14 09:25:00+00:00,0.3111,-0.010607521697203375,0.0004974360543059916
KARRAT-USD,2024-09-14 09:30:00+00:00,0.3104,-0.00902061855670111,0.0005284397526680826
KARRAT-USD,2024-09-14 09:35:00+00:00,0.3102,-0.010315925209542168,0.0005409021789824064
KARRAT-USD,2024-09-14 09:40:00+00:00,0.3102,-0.011927788523533144,0.0005222080499318566
KARRAT-USD,2024-09-14 09:45:00+00:00,0.3078,-0.0022742040285901035,0.0006317313200244949
KARRAT-USD,2024-09-14 09:50:00+00:00,0.3078,-0.00877192982456152,0.000664842559587658
KARRAT-USD,2024-09-14 09:55:00+00:00,0.3076,-0.01332899869960986,0.0006672403674001505
KARRAT-USD,2024-09-14 10:00:00+00:00,0.307,-0.010749185667752344,0.0006725682984269547
KARRAT-USD,2024-09-14 10:05:00+00:00,0.3065,-0.012071778140293577,0.0006848970264498907
KARRAT-USD,2024-09-14 10:10:00+00:00,0.3071,-0.016606968414197308,0.0006139148594504042
KARRAT-USD,2024-09-14 10:15:00+00:00,0.3051,-0.007538511963290622,0.0007633105163714334
KARRAT-USD,2024-09-14 10:20:00+00:00,0.3035,-0.0023064250411860905,0.000845290071905072
KARRAT-USD,2024-09-14 10:25:00+00:00,0.3037,-0.008561080013171046,0.0008439613175176829
KARRAT-USD,2024-09-14 10:30:00+00:00,0.3028,-0.008916776750330369,0.0008484417359019363
KARRAT-USD,2024-09-14 10:35:00+00:00,0.302,-0.006291390728476864,0.0008664915478659723
KARRAT-USD,2024-09-14 10:40:00+00:00,0.3028,-0.007926023778071377,0.0006784996117154387
KARRAT-USD,2024-09-14 10:45:00+00:00,0.3028,-0.006935270805812387,0.0005892656341698159
KARRAT-USD,2024-09-14 10:50:00+00:00,0.3011,-0.0023248090335436017,0.0006065892532897503
KARRAT-USD,2024-09-14 10:55:00+00:00,0.3001,0.00333222259246918,0.0006482256956595403
KARRAT-USD,2024-09-14 11:00:00+00:00,0.3001,0.00333222259246918,0.0006203897206739403
KARRAT-USD,2024-09-14 11:05:00+00:00,0.3004,0.0009986684420773052,0.0005681355926902432
KARRAT-USD,2024-09-14 11:10:00+00:00,0.3007,0.0,0.0005263048383839679
KARRAT-USD,2024-09-14 11:15:00+00:00,0.3004,0.0009986684420773052,0.0004491536741976794
KARRAT-USD,2024-09-14 11:20:00+00:00,0.3011,-0.0013284623048819527,0.00032333927660857737
KARRAT-USD,2024-09-14 11:25:00+00:00,0.3011,-0.002989040185984578,0.0002405210188741363
KARRAT-USD,2024-09-14 11:30:00+00:00,0.3007,-0.001662786830728302,0.00019019560001007916
KARRAT-USD,2024-09-14 11:35:00+00:00,0.3007,0.001662786830728302,0.00011236187895850391
KARRAT-USD,2024-09-14 11:40:00+00:00,0.3007,0.001662786830728302,8.148496976385878e-05
KARRAT-USD,2024-09-14 11:45:00+00:00,0.3007,0.002327901563019549,5.61633134345894e-05
KARRAT-USD,2024-09-14 11:50:00+00:00,0.3002,0.0016655562958027995,6.604474787791424e-05
KARRAT-USD,2024-09-14 11:55:00+00:00,0.3002,0.0,6.871216586927086e-05
KARRAT-USD,2024-09-14 12:00:00+00:00,0.3012,-0.003984063745020034,1.425220397260939e-05
KARRAT-USD,2024-09-14 12:05:00+00:00,0.3012,-0.0036520584329350772,-1.891897582112132e-05
KARRAT-USD,2024-09-14 12:10:00+00:00,0.3014,-0.004313205043132128,-5.034226841088454e-05
KARRAT-USD,2024-09-14 12:15:00+00:00,0.3007,-0.0006651147322914316,-3.0111861725820024e-05
KARRAT-USD,2024-09-14 12:20:00+00:00,0.3002,0.0009993337774815687,4.762563153622493e-05
KARRAT-USD,2024-09-14 12:25:00+00:00,0.3,0.006666666666666673,0.00011333773311871941
KARRAT-USD,2024-09-14 12:30:00+00:00,0.3001,0.005664778407197717,0.0001725138533070702
KARRAT-USD,2024-09-14 12:35:00+00:00,0.3001,-0.0009996667777406431,0.00020070744447506597
KARRAT-USD,2024-09-14 12:40:00+00:00,0.3005,-0.0056572379367719776,0.0001949180335674254
KARRAT-USD,2024-09-14 12:45:00+00:00,0.3005,-0.009983361064891855,0.00014923327376970778
KARRAT-USD,2024-09-14 12:50:00+00:00,0.302,-0.01887417218543041,7.573089562571008e-05
KARRAT-USD,2024-09-14 12:55:00+00:00,0.3018,-0.01722995361166348,1.1922131871112377e-05
KARRAT-USD,2024-09-14 13:00:00+00:00,0.2998,-0.012675116744496416,0.00011904008604497664
KARRAT-USD,2024-09-14 13:05:00+00:00,0.2988,-0.00803212851405627,0.0002350405309362901
KARRAT-USD,2024-09-14 13:10:00+00:00,0.2975,-0.002689075630251991,0.0003790229843076397
KARRAT-USD,2024-09-14 13:15:00+00:00,0.2963,0.000674991562605393,0.0004949205308572186
KARRAT-USD,2024-09-14 13:20:00+00:00,0.2966,-0.000337154416722822,0.0005533574471335951
KARRAT-USD,2024-09-14 13:25:00+00:00,0.296,0.0016891891891891908,0.0005739703671740719
KARRAT-USD,2024-09-14 13:30:00+00:00,0.2964,0.0006747638326584952,0.0005485636835872411
KARRAT-USD,2024-09-14 13:35:00+00:00,0.2967,0.002359285473542226,0.0004967870432942521
KARRAT-USD,2024-09-14 13:40:00+00:00,0.2965,0.0030354131534570386,0.0004523686875460602
KARRAT-USD,2024-09-14 13:45:00+00:00,0.2965,-0.002360876897133148,0.00040435765375843215
KARRAT-USD,2024-09-14 13:50:00+00:00,0.2965,-0.0030354131534570386,0.0003622820666307309
KARRAT-USD,2024-09-14 13:55:00+00:00,0.2966,-0.003034389750505585,0.0003193456767287705
KARRAT-USD,2024-09-14 14:00:00+00:00,0.2974,-0.005716207128446467,0.00024139168465576652
KARRAT-USD,2024-09-14 14:05:00+00:00,0.2974,-0.005716207128446467,0.0001867493832052901
KARRAT-USD,2024-09-14 14:10:00+00:00,0.2958,0.0010141987829613488,0.000249232138886687
KARRAT-USD,2024-09-14 14:15:00+00:00,0.2956,0.0016914749661705024,0.0002823434557556104
KARRAT-USD,2024-09-14 14:20:00+00:00,0.2957,0.01859993236388233,0.0002877244458121272
KARRAT-USD,2024-09-14 14:25:00+00:00,0.2957,0.016570848833276832,0.0002850353205637082
KARRAT-USD,2024-09-14 14:30:00+00:00,0.2957,0.016570848833276832,0.0002875643477796331
KARRAT-USD,2024-09-14 14:35:00+00:00,0.2961,0.015197568389057765,0.00023987385704826887
KARRAT-USD,2024-09-14 14:40:00+00:00,0.2961,0.015197568389057765,0.0002113724206176156
KARRAT-USD,2024-09-14 14:45:00+00:00,0.3012,-0.0019920318725101093,-2.3932743550951008e-05
KARRAT-USD,2024-09-14 14:50:00+00:00,0.3006,-0.003659347970725183,-0.00015315734024268658
KARRAT-USD,2024-09-14 14:55:00+00:00,0.3006,-0.00266134397870914,-0.00022749844894145803
KARRAT-USD,2024-09-14 15:00:00+00:00,0.3006,-0.0009980039920158583,-0.0002479896375646492
KARRAT-USD,2024-09-14 15:05:00+00:00,0.3006,-0.0009980039920158583,-0.00023222386986785368
KARRAT-USD,2024-09-14 15:10:00+00:00,0.3006,-0.00266134397870914,-0.00023467391439228056
KARRAT-USD,2024-09-14 15:15:00+00:00,0.2995,0.00033388981636056425,-0.00013036769568085217
KARRAT-USD,2024-09-14 15:20:00+00:00,0.2998,-0.0006671114076051817,-5.8957873391637114e-05
KARRAT-USD,2024-09-14 15:25:00+00:00,0.3003,-0.0023310023310024438,-2.1341069352254433e-05
KARRAT-USD,2024-09-14 15:30:00+00:00,0.3003,-0.0039960039960041105,1.955803528768383e-05
KARRAT-USD,2024-09-14 15:35:00+00:00,0.2998,-0.005670446964643212,0.0001048480919314381
KARRAT-USD,2024-09-14 15:40:00+00:00,0.2996,-0.010347129506007984,0.00017109044379483773
KARRAT-USD,2024-09-14 15:45:00+00:00,0.2996,-0.010347129506007984,0.00022077365532195768
KARRAT-USD,2024-09-14 15:50:00+00:00,0.2996,-0.00901201602136175,0.0002597428915227094
KARRAT-USD,2024-09-14 15:55:00+00:00,0.2991,-0.009027081243731128,0.0003191357825678709
KARRAT-USD,2024-09-14 16:00:00+00:00,0.2981,-0.007715531700771449,0.0003899606738229874
KARRAT-USD,2024-09-14 16:05:00+00:00,0.2965,-0.0013490725126475934,0.0005259864725291449
KARRAT-USD,2024-09-14 16:10:00+00:00,0.2965,0.0006745362563238904,0.0005955445266060461
KARRAT-USD,2024-09-14 16:15:00+00:00,0.2969,-0.00033681374200063654,0.0006050698082832851
KARRAT-USD,2024-09-14 16:20:00+00:00,0.2964,0.002024291497975673,0.0006226620540080196
KARRAT-USD,2024-09-14 16:25:00+00:00,0.2958,0.004394861392832887,0.0006510319245400062
KARRAT-USD,2024-09-14 16:30:00+00:00,0.2961,0.0023640661938535428,0.0006274903947526216
KARRAT-USD,2024-09-14 16:35:00+00:00,0.2967,0.0020222446916076486,0.0005692158243218128
KARRAT-USD,2024-09-14 16:40:00+00:00,0.2968,0.0016846361185983841,0.0005117438297728806
KARRAT-USD,2024-09-14 16:45:00+00:00,0.297,0.0013468013468013855,0.0004479475748885663
KARRAT-USD,2024-09-14 16:50:00+00:00,0.2971,0.0010097610232245792,0.00038639194853705633
KARRAT-USD,2024-09-14 16:55:00+00:00,0.2968,0.002021563342318024,0.0003602321696062902
KARRAT-USD,2024-09-14 17:00:00+00:00,0.2973,-0.002018163471241135,0.0003134490344657355
KARRAT-USD,2024-09-14 17:05:00+00:00,0.2973,-0.0010090817356206607,0.0002822712982174143
KARRAT-USD,2024-09-14 17:10:00+00:00,0.2974,-0.0006724949562877538,0.00025199628695481846
KARRAT-USD,2024-09-14 17:15:00+00:00,0.2974,0.0010087424344318173,0.00023338967877936596
KARRAT-USD,2024-09-14 17:20:00+00:00,0.2974,0.0006724949562877538,0.00021832446447991215
KARRAT-USD,2024-09-14 17:25:00+00:00,0.2967,0.0030333670374113795,0.0002444216212336868
KARRAT-USD,2024-09-14 17:30:00+00:00,0.297,0.0020202020202019846,0.0002477042477442725
KARRAT-USD,2024-09-14 17:35:00+00:00,0.2972,0.003364737550471066,0.0002567374995863481
KARRAT-USD,2024-09-14 17:40:00+00:00,0.2977,0.0020154517971111502,0.00022966895361034876
KARRAT-USD,2024-09-14 17:45:00+00:00,0.2976,0.003360215053763444,0.00022998255600464374
KARRAT-USD,2024-09-14 17:50:00+00:00,0.2976,0.001344086021505415,0.00023716922696784796
KARRAT-USD,2024-09-14 17:55:00+00:00,0.2976,0.003360215053763444,0.00024547143830260995
KARRAT-USD,2024-09-14 18:00:00+00:00,0.2982,-0.0016767270288397063,0.00020455448082085798
KARRAT-USD,2024-09-14 18:05:00+00:00,0.2983,0.009051290646999598,0.00019552794219990281
KARRAT-USD,2024-09-14 18:10:00+00:00,0.2986,0.008372404554588085,0.00016665835349957095
KARRAT-USD,2024-09-14 18:15:00+00:00,0.298,0.00838926174496645,0.0001828577641087017
KARRAT-USD,2024-09-14 18:20:00+00:00,0.2986,0.006028131279303496,0.0001635363318075538
KARRAT-USD,2024-09-14 18:25:00+00:00,0.2977,0.00906953308700027,0.00021335953687296036
KARRAT-USD,2024-09-14 18:30:00+00:00,0.301,0.0,0.00011561996646008716
KARRAT-USD,2024-09-14 18:35:00+00:00,0.3011,-0.0023248090335436017,4.467858812026997e-05
KARRAT-USD,2024-09-14 18:40:00+00:00,0.3005,-0.006322795341098212,5.2437605671597524e-05
KARRAT-USD,2024-09-14 18:45:00+00:00,0.3004,-0.012316910785619112,7.719248122214895e-05
KARRAT-USD,2024-09-14 18:50:00+00:00,0.3004,-0.012316910785619112,0.0001052552198033596
KARRAT-USD,2024-09-14 18:55:00+00:00,0.301,-0.012624584717607874,7.10325799137383e-05
KARRAT-USD,2024-09-14 19:00:00+00:00,0.3004,-0.011984021304926738,0.00012060059151491019
KARRAT-USD,2024-09-14 19:05:00+00:00,0.2986,-0.005023442732752852,0.00029780956139728457
KARRAT-USD,2024-09-14 19:10:00+00:00,0.2967,0.0010111223458037309,0.0004850684398518974
KARRAT-USD,2024-09-14 19:15:00+00:00,0.2967,0.0006740815638691539,0.0005990386576724354
KARRAT-USD,2024-09-14 19:20:00+00:00,0.2972,0.0006729475100941385,0.0006308268398508882
KARRAT-USD,2024-09-14 19:25:00+00:00,0.2968,0.0006738544474392789,0.0006846137197760431
KARRAT-USD,2024-09-14 19:30:00+00:00,0.2971,-0.00033658700774146416,0.0006376142101503029
KARRAT-USD,2024-09-14 19:35:00+00:00,0.297,-0.0010101010101008989,0.0006217947947859471
KARRAT-USD,2024-09-14 19:40:00+00:00,0.2969,0.002357696194004643,0.0006006369630599817
KARRAT-USD,2024-09-14 19:45:00+00:00,0.2974,0.0006724949562877538,0.0005501721050914494
KARRAT-USD,2024-09-14 19:50:00+00:00,0.297,0.0030303030303030706,0.0005055997763529078
KARRAT-USD,2024-09-14 19:55:00+00:00,0.297,0.0030303030303030706,0.00046993958891656943
KARRAT-USD,2024-09-14 20:00:00+00:00,0.2967,0.0043815301651498745,0.0004587115637148454
KARRAT-USD,2024-09-14 20:05:00+00:00,0.2976,0.001008064516129108,0.00039872426151151214
KARRAT-USD,2024-09-14 20:10:00+00:00,0.2976,0.001008064516129108,0.000358415562057133
KARRAT-USD,2024-09-14 20:15:00+00:00,0.2979,-0.002349781805975087,0.00031040311492400077
KARRAT-USD,2024-09-14 20:20:00+00:00,0.2979,-0.0013427324605572724,0.0002791206171731914
KARRAT-USD,2024-09-14 20:25:00+00:00,0.298,-0.00167785234899329,0.0002598567604264665
KARRAT-USD,2024-09-14 20:30:00+00:00,0.2979,-0.0020140986908358154,0.0002509159523314793
KARRAT-USD,2024-09-14 20:35:00+00:00,0.2979,-0.0020140986908358154,0.00024442621099736716
KARRAT-USD,2024-09-14 20:40:00+00:00,0.2972,0.001345895020188277,0.0002876608480210198
KARRAT-USD,2024-09-14 20:45:00+00:00,0.2975,0.0003361344537814756,0.0002916829883716493
KARRAT-USD,2024-09-14 20:50:00+00:00,0.2975,-0.0006722689075629512,0.00028829629929450265
KARRAT-USD,2024-09-14 20:55:00+00:00,0.2973,-0.0010090817356206607,0.00030382606113855287
KARRAT-USD,2024-09-14 21:00:00+00:00,0.2973,-0.000336360578540158,0.00031071393523285796
KARRAT-USD,2024-09-14 21:05:00+00:00,0.2976,0.003696236559139938,0.0002892150196660733
KARRAT-USD,2024-09-14 21:10:00+00:00,0.2976,0.003360215053763444,0.00028635274148578
KARRAT-USD,2024-09-14 21:15:00+00:00,0.2973,0.0047090480995627725,0.0003091160439558577
KARRAT-USD,2024-09-14 21:20:00+00:00,0.297,0.005723905723905841,0.0003325655822255649
KARRAT-USD,2024-09-14 21:25:00+00:00,0.2972,0.005047106325706599,0.000334745422537057
KARRAT-USD,2024-09-14 21:30:00+00:00,0.2987,0.00033478406427850344,0.00027785434793962054
KARRAT-USD,2024-09-14 21:35:00+00:00,0.2986,0.0006697923643671584,0.00023786034980513273
KARRAT-USD,2024-09-14 21:40:00+00:00,0.2987,0.00033478406427850344,0.0002000452995684827
KARRAT-USD,2024-09-14 21:45:00+00:00,0.2987,-0.002343488449949896,0.00018197516987296294
KARRAT-USD,2024-09-14 21:50:00+00:00,0.2987,-0.002343488449949896,0.0001818869419296876
KARRAT-USD,2024-09-14 21:55:00+00:00,0.2988,-0.0013386880856760758,0.00017067060306271374
KARRAT-USD,2024-09-14 22:00:00+00:00,0.2988,-0.005689424364123276,0.00017681811569086262
KARRAT-USD,2024-09-14 22:05:00+00:00,0.2988,-0.005689424364123276,0.00020754104303140916
KARRAT-USD,2024-09-14 22:10:00+00:00,0.298,-0.0026845637583891523,0.0002648961299182515
KARRAT-USD,2024-09-14 22:15:00+00:00,0.298,-0.00167785234899329,0.00030516455366159256
KARRAT-USD,2024-09-14 22:20:00+00:00,0.2984,-0.0030160857908847582,0.0003050096310220155
KARRAT-USD,2024-09-14 22:25:00+00:00,0.2971,-0.00033658700774146416,0.00038554711645834224
KARRAT-USD,2024-09-14 22:30:00+00:00,0.2971,0.0,0.0004096592732501235
KARRAT-USD,2024-09-14 22:35:00+00:00,0.2972,-0.000336473755047256,0.0004319060040033699
KARRAT-USD,2024-09-14 22:40:00+00:00,0.2975,-0.0006722689075629512,0.0004196384719029466
KARRAT-USD,2024-09-14 22:45:00+00:00,0.2975,0.0016806722689075646,0.000409009473179882
KARRAT-USD,2024-09-14 22:50:00+00:00,0.297,0.0030303030303030706,0.00041179778932713316
KARRAT-USD,2024-09-14 22:55:00+00:00,0.2971,0.0026926960619320867,0.00041318555673728756
KARRAT-USD,2024-09-14 23:00:00+00:00,0.2971,0.004375631100639594,0.00040223274547543413
KARRAT-USD,2024-09-14 23:05:00+00:00,0.2973,0.003699966363942112,0.0003917146205629632
KARRAT-USD,2024-09-14 23:10:00+00:00,0.298,0.0010067114093960485,0.00034317945762829836
KARRAT-USD,2024-09-14 23:15:00+00:00,0.2979,0.011077542799597264,0.0003132966613697786
KARRAT-USD,2024-09-14 23:20:00+00:00,0.2979,0.010741859684457808,0.0002892091839361326
KARRAT-USD,2024-09-14 23:25:00+00:00,0.2984,0.006702412868632714,0.00024701132197449643
KARRAT-USD,2024-09-14 23:30:00+00:00,0.2984,0.004021447721179554,0.0002160063112139996
KARRAT-USD,2024-09-14 23:35:00+00:00,0.2983,0.0036875628561850145,0.00020746793458337686
KARRAT-USD,2024-09-14 23:40:00+00:00,0.3012,-0.006308100929614916,8.341110455271222e-05
KARRAT-USD,2024-09-14 23:45:00+00:00,0.3011,-0.00597808037196934,2.0087604236937407e-05
KARRAT-USD,2024-09-14 23:50:00+00:00,0.3004,-0.0036617842876164775,3.2464312521351306e-05
KARRAT-USD,2024-09-14 23:55:00+00:00,0.2996,0.0,9.994648465927979e-05
KARRAT-USD,2024-09-15 00:00:00+00:00,0.2994,0.002004008016032029,0.00017842163003995326
KARRAT-USD,2024-09-15 00:05:00+00:00,0.2993,0.002672903441363072,0.0002129652348091887
KARRAT-USD,2024-09-15 00:10:00+00:00,0.2993,0.002672903441363072,0.0002477334540467053
KARRAT-USD,2024-09-15 00:15:00+00:00,0.2993,0.0016705646508519893,0.00027567944691675976
KARRAT-USD,2024-09-15 00:20:00+00:00,0.2996,0.0020026702269694426,0.00027934808781132696
KARRAT-USD,2024-09-15 00:25:00+00:00,0.3,0.0006666666666667783,0.00028823691753149277
KARRAT-USD,2024-09-15 00:30:00+00:00,0.3001,0.00033322225924706597,0.0002833432428983813
KARRAT-USD,2024-09-15 00:35:00+00:00,0.3001,0.00033322225924706597,0.00028569546780207896
KARRAT-USD,2024-09-15 00:40:00+00:00,0.2998,0.0013342228152101784,0.00031781403389273517
KARRAT-USD,2024-09-15 00:45:00+00:00,0.3002,-0.0036642238507663067,0.0003155759473025165
KARRAT-USD,2024-09-15 00:50:00+00:00,0.3002,-0.004663557628247875,0.00028388679522563926
KARRAT-USD,2024-09-15 00:55:00+00:00,0.3002,-0.002998001332445076,0.00028990095061176124
KARRAT-USD,2024-09-15 01:00:00+00:00,0.3002,-0.002998001332445076,0.00029753835632670314
KARRAT-USD,2024-09-15 01:05:00+00:00,0.3002,-0.004330446369087353,0.0002951292466098454
KARRAT-USD,2024-09-15 01:10:00+00:00,0.2991,-0.0003343363423603778,0.0003709831979657358
KARRAT-USD,2024-09-15 01:15:00+00:00,0.2988,0.003012048192771124,0.000426105130719592
KARRAT-USD,2024-09-15 01:20:00+00:00,0.2993,0.0013364517206816285,0.0004448245250000558
KARRAT-USD,2024-09-15 01:25:00+00:00,0.2993,0.0013364517206816285,0.0004581670169505008
KARRAT-USD,2024-09-15 01:30:00+00:00,0.2989,0.002676480428236945,0.00047753766582957506
KARRAT-USD,2024-09-15 01:35:00+00:00,0.299,0.002341137123745933,0.00046524337282097364
KARRAT-USD,2024-09-15 01:40:00+00:00,0.2997,0.004004004004003933,0.0004241443381091648
KARRAT-USD,2024-09-15 01:45:00+00:00,0.2997,0.004004004004003933,0.00038308513413326707
KARRAT-USD,2024-09-15 01:50:00+00:00,0.2997,0.0003336670003336302,0.00035046197977903426
KARRAT-USD,2024-09-15 01:55:00+00:00,0.2997,-0.003670337003670488,0.000334349390498563
KARRAT-USD,2024-09-15 02:00:00+00:00,0.2997,-0.003670337003670488,0.00032366196026877947
KARRAT-USD,2024-09-15 02:05:00+00:00,0.3009,-0.010634762379528017,0.0003268692610898659
KARRAT-USD,2024-09-15 02:10:00+00:00,0.3009,-0.011299435028248634,0.0003589907178525348
KARRAT-USD,2024-09-15 02:15:00+00:00,0.2998,-0.007671781187458386,0.0003996792387665682
KARRAT-USD,2024-09-15 02:20:00+00:00,0.2986,-0.0036838580040187206,0.0004868796663349632
KARRAT-USD,2024-09-15 02:25:00+00:00,0.2986,-0.0036838580040187206,0.0005397936082270302
KARRAT-USD,2024-09-15 02:30:00+00:00,0.2977,-0.00974135035270411,0.000544399261450557
KARRAT-USD,2024-09-15 02:35:00+00:00,0.2975,-0.009747899159663911,0.0005242595743292788
KARRAT-USD,2024-09-15 02:40:00+00:00,0.2975,-0.0299159663865545,0.0005367614322748575
KARRAT-USD,2024-09-15 02:45:00+00:00,0.2975,-0.04403361344537816,0.0005322322418594
KARRAT-USD,2024-09-15 02:50:00+00:00,0.2975,-0.034285714285714246,0.000516819971143458
KARRAT-USD,2024-09-15 02:55:00+00:00,0.2948,-0.02679782903663507,0.0006552755942687986
KARRAT-USD,2024-09-15 03:00:00+00:00,0.2946,-0.01629327902240316,0.0007113749042148545
KARRAT-USD,2024-09-15 03:05:00+00:00,0.2886,0.007623007623007552,0.001245755001193268
KARRAT-USD,2024-09-15 03:10:00+00:00,0.2844,0.01969057665260195,0.0016788136443134463
KARRAT-USD,2024-09-15 03:15:00+00:00,0.2873,0.008701705534284728,0.0017721181769678178
KARRAT-USD,2024-09-15 03:20:00+00:00,0.2869,0.01986754966887431,0.0017472786133283643
KARRAT-USD,2024-09-15 03:25:00+00:00,0.2898,-0.040717736369910204,0.0015549959377680518
KARRAT-USD,2024-09-15 03:30:00+00:00,0.2908,-0.07702888583218699,0.0011056469233578696
KARRAT-USD,2024-09-15 03:35:00+00:00,0.29,-0.0624137931034483,0.0008752115800831972
KARRAT-USD,2024-09-15 03:40:00+00:00,0.2898,-0.055555555555555566,0.0006744017237934703
KARRAT-USD,2024-09-15 03:45:00+00:00,0.2926,-0.04818865345181135,0.0004136194048469867
KARRAT-USD,2024-09-15 03:50:00+00:00,0.278,-0.0014388489208633504,0.0016684354135011658
KARRAT-USD,2024-09-15 03:55:00+00:00,0.2684,0.04880774962742155,0.003147129958596946
KARRAT-USD,2024-09-15 04:00:00+00:00,0.2719,0.039352703199705935,0.0034334760540341265
KARRAT-USD,2024-09-15 04:05:00+00:00,0.2737,0.029594446474241858,0.0033984793637960196
KARRAT-USD,2024-09-15 04:10:00+00:00,0.2785,0.01149012567324948,0.0030465609956785763
KARRAT-USD,2024-09-15 04:15:00+00:00,0.2776,0.006484149855907667,0.002034085600451238
KARRAT-USD,2024-09-15 04:20:00+00:00,0.2815,0.0,0.0008906971089232801
KARRAT-USD,2024-09-15 04:25:00+00:00,0.2826,0.007077140835102624,0.0004318149750657718
KARRAT-USD,2024-09-15 04:30:00+00:00,0.2818,0.008516678495386846,0.00018265202132789577
KARRAT-USD,2024-09-15 04:35:00+00:00,0.2817,0.010649627263045802,1.8301701672885783e-05
KARRAT-USD,2024-09-15 04:40:00+00:00,0.2794,0.024337866857552,3.3555898507862296e-05
KARRAT-USD,2024-09-15 04:45:00+00:00,0.2815,0.013499111900532951,-0.00011006044779190863
KARRAT-USD,2024-09-15 04:50:00+00:00,0.2846,0.004216444132115175,-0.0002050111665652342
KARRAT-USD,2024-09-15 04:55:00+00:00,0.2842,0.0038705137227304357,-0.00032404179892157794
KARRAT-USD,2024-09-15 05:00:00+00:00,0.2847,0.0035124692658939265,-0.0004496822131411218
KARRAT-USD,2024-09-15 05:05:00+00:00,0.2862,-0.0027952480782670263,-0.0005507861113192782
KARRAT-USD,2024-09-15 05:10:00+00:00,0.2853,-0.0010515247108307832,-0.0005272433570179919
KARRAT-USD,2024-09-15 05:15:00+00:00,0.2858,-0.0017494751574527658,-0.0006430381173674678
KARRAT-USD,2024-09-15 05:20:00+00:00,0.2853,-0.002804065895548626,-0.0005707543471157755
KARRAT-USD,2024-09-15 05:25:00+00:00,0.2857,-0.0049002450122506555,-0.0005082736515748287
KARRAT-USD,2024-09-15 05:30:00+00:00,0.2854,0.0010511562718991678,-0.0004290784998847055
KARRAT-USD,2024-09-15 05:35:00+00:00,0.285,0.0017543859649122825,-0.00033541994817976603
KARRAT-USD,2024-09-15 05:40:00+00:00,0.2853,0.0038555906063792145,-0.0002622958370036098
KARRAT-USD,2024-09-15 05:45:00+00:00,0.2845,0.007029876977152906,-0.00015266808174475366
KARRAT-USD,2024-09-15 05:50:00+00:00,0.2843,0.021456208230742155,-5.854000409242534e-05
KARRAT-USD,2024-09-15 05:55:00+00:00,0.2857,0.012600630031501548,-4.406328379869895e-05
KARRAT-USD,2024-09-15 06:00:00+00:00,0.2855,0.015061295971979076,-1.581572704659022e-05
KARRAT-USD,2024-09-15 06:05:00+00:00,0.2864,0.013617318435754242,-2.450931175961967e-05
KARRAT-USD,2024-09-15 06:10:00+00:00,0.2865,0.012565445026178177,-2.3557760263128932e-05
