start,product_id,close,open,high,low,volume,future_price,future_price_5bars,future_price_300bars,sam_3,sam_10,sam_50,close_1bar,volume_1bar,price_change_1bar,volume_change_1bar,price_change_3bar,volume_change_3bar,ema_10,ema_50,ema_200,rsi_14,past_price_percent_1bar,past_price_percent_5bars,past_price_percent_300bars,past_volume_1bar,past_volume_5bars,past_volume_300bars,macd,signal_line,macd_histogram,ema5,ema8,ema13,ema50,ema100,ema200
2024-09-21 04:55:00+00:00,KARRAT-USD,0.3159,0.3171,0.3174,0.3159,21809.39,0.0,0.0012662234884457469,-0.050648939537828466,0.31649999999999995,0.31710000000000005,0.313872,0.3159,21809.39,0.0,0.0,-0.0011999999999999789,20420.79,0.31639092545256065,0.31396744166442847,0.3113736807426157,55.76923076923093,0.0,-0.003470031545741293,0.05722891566265061,21809.39,9636.375999999982,4324.6276333333335,0.0011786250778871299,0.0011622918532321386,1.6333224654991327e-05,0.31653002591068446,0.31673161070554534,0.31686786396743744,0.31694532699289596,0.3169306086062176,0.3169175539242424
2024-09-21 05:00:00+00:00,KARRAT-USD,0.3159,0.3171,0.3174,0.3159,21809.39,0.003165558721114279,0.0,-0.04843304843304854,0.3159,0.31691,0.313934,0.3159,21809.39,0.0,0.0,-0.0017999999999999683,19223.7,0.3163016662793678,0.3140432282658234,0.31141871874517674,61.70212765957463,0.0,-0.0031555695803092486,0.056168505516549776,21809.39,13880.49199999998,4387.785566666667,0.001066844671238798,0.0011432024168334706,-7.635774559467258e-05,0.31632001727378967,0.31654680832653526,0.31672959768637493,0.3169043337774883,0.3169102005150053,0.31690742900957336
2024-09-21 05:05:00+00:00,KARRAT-USD,0.3169,0.316,0.3169,0.316,2851.97,-0.0015777847901546243,-0.0031555695803092486,-0.05143578415904082,0.31623333333333326,0.31682,0.31401599999999996,0.3159,21809.39,0.0010000000000000009,-18957.42,0.0010000000000000009,-18957.42,0.31641045422857367,0.3141552585299088,0.31147325885716504,45.45454545454553,0.003165558721114279,-0.0006307158625038725,0.05951186894015393,21809.39,14173.16599999998,4387.752100000001,0.0010468817353035398,0.0011239382805274844,-7.70565452239446e-05,0.31651334484919313,0.316625295365083,0.3167539408740357,0.3169041638254299,0.3169099985246091,0.3169073550890801
2024-09-21 05:10:00+00:00,KARRAT-USD,0.3164,0.3164,0.3164,0.3164,95.37,-0.0006321112515803839,-0.003792667509481777,-0.05183312262958289,0.31639999999999996,0.31667999999999996,0.31409000000000004,0.3169,2851.97,-0.0005000000000000004,-2756.6,0.0005000000000000004,-21714.02,0.31640855345974206,0.31424328760716724,0.3115222811570938,48.38709677419372,-0.0015777847901546243,-0.004091910607491243,0.059256779377301616,2851.97,13675.10199999998,4388.047733333333,0.0009794249423593082,0.0010950356128938492,-0.00011561067053454102,0.31647556323279546,0.3165752297283979,0.3167033778920306,0.3168843926950209,0.3168998995439237,0.316902306779736
2024-09-21 05:15:00+00:00,KARRAT-USD,0.3162,0.3167,0.3173,0.3162,6221.57,0.000316255534471994,-0.0031625553447185355,-0.051233396584440205,0.31649999999999995,0.31659000000000004,0.314158,0.3164,95.37,-0.00020000000000003348,6126.2,0.00029999999999996696,-15587.82,0.3163706346488798,0.31432002142649407,0.3115688256231924,44.26229508196693,-0.0006321112515803839,0.0009496676163341783,0.05787888926062222,95.37,10557.537999999982,4407.662733333334,0.0008994582248975092,0.0010559201352945812,-0.00015646191039707207,0.3163837088218637,0.31649184534430946,0.3166314667645977,0.31685755376580443,0.3168860401470144,0.3168953186525745
2024-09-21 05:20:00+00:00,KARRAT-USD,0.3163,0.3163,0.3163,0.3163,112.34,-0.0012646221941195429,-0.003477711033828787,-0.05153335441037001,0.31629999999999997,0.31652,0.314194,0.3162,6221.57,0.0001000000000000445,-6109.23,-0.0005999999999999894,-2739.6299999999997,0.3163577919854471,0.31439766764506294,0.31161590198515066,35.84905660377365,0.000316255534471994,0.0012662234884457469,0.057152406417112306,6221.57,6218.127999999982,4408.030500000001,0.0008345332100782588,0.001011642750251317,-0.00017710954017305814,0.31635580588124246,0.31644921304557405,0.31658411436965517,0.3168356889122435,0.31687443539162796,0.31688939508389213
2024-09-21 05:25:00+00:00,KARRAT-USD,0.3159,0.3163,0.3163,0.3159,1611.05,0.0,-0.0015827793605571396,-0.04843304843304854,0.31613333333333327,0.31642000000000003,0.314224,0.3163,112.34,-0.00040000000000001146,1498.71,-0.0005000000000000004,1515.6799999999998,0.31627455707900215,0.3144565826393742,0.31165852982609443,33.33333333333333,-0.0012646221941195429,0.0,0.05229846768820783,112.34,2178.4599999999823,4402.383366666666,0.0007422468513442748,0.0009577635704699085,-0.00021551671912563373,0.316203870587495,0.31632716570211317,0.3164863837454187,0.3167989952294104,0.31685513964129874,0.31687955035668924
2024-09-21 05:30:00+00:00,KARRAT-USD,0.3159,0.316,0.316,0.3158,4347.38,-0.002215891104780101,-0.0015827793605571396,-0.04938271604938272,0.31603333333333333,0.31629999999999997,0.314254,0.3159,1611.05,0.0,2736.33,-0.00029999999999996696,-1874.1899999999996,0.3162064557919108,0.3145131872417517,0.3117007335094169,33.33333333333333,0.0,-0.0031555695803092486,0.05229846768820783,1611.05,2477.5419999999826,4405.857333333333,0.0006614840705544967,0.0008985076704868262,-0.00023702359993232956,0.3161025803916634,0.31623223999053246,0.3164026146389303,0.3167637405145316,0.31683622598503536,0.3168698035869709
2024-09-21 05:35:00+00:00,KARRAT-USD,0.3152,0.316,0.3161,0.3152,275.45,0.0,-0.003807106598984705,-0.04727157360406082,0.3156666666666666,0.31605,0.31427,0.3159,4347.38,-0.0007000000000000339,-4071.9300000000003,-0.0011000000000000454,163.10999999999999,0.3160234638297452,0.3145401210754085,0.31173555208146253,33.33333333333333,-0.002215891104780101,-0.003792667509481777,0.0499666888740838,4347.38,2513.5579999999827,4395.7582,0.0005348296517527773,0.0008257720667400165,-0.0002909424149872392,0.3158017202611089,0.31600285332596967,0.31623081254765456,0.31670241735709903,0.3168038254704802,0.31685318862590656
2024-09-21 05:40:00+00:00,KARRAT-USD,0.3152,0.316,0.3161,0.3152,275.45,0.0,-0.01554568527918769,-0.04727157360406082,0.31543333333333323,0.31598000000000004,0.314288,0.3152,275.45,0.0,0.0,-0.0007000000000000339,-1335.6,0.3158737431334279,0.3145659986802945,0.31177002420005495,33.92857142857136,0.0,-0.0031625553447185355,0.0499666888740838,275.45,1324.3339999999826,4385.659066666666,0.00042950405694508476,0.0007465184647810302,-0.0003170144078359455,0.3156011468407393,0.31582444147575417,0.31608355361227536,0.31664349902936967,0.3167720665502727,0.3168367389878378
2024-09-21 05:45:00+00:00,KARRAT-USD,0.3152,0.316,0.3161,0.3152,275.45,0.0006345177664975682,-0.02284263959390858,-0.04727157360406082,0.3152,0.31591,0.31430600000000003,0.3152,275.45,0.0,0.0,-0.0007000000000000339,-4071.9300000000003,0.31575124438189556,0.3145908614771457,0.3118041533124922,34.54545454545439,0.0,-0.003477711033828787,0.0499666888740838,275.45,1356.9559999999826,4375.559933333333,0.0003420893709054629,0.0006656326460059168,-0.00032354327510045395,0.31546743122715953,0.31568567670336434,0.3159573316676646,0.3165868912242964,0.31674093651957425,0.31682045302775985
2024-09-21 05:50:00+00:00,KARRAT-USD,0.3154,0.3154,0.3154,0.3154,99.08,0.0,-0.028852251109701955,-0.047875713379835136,0.3152666666666666,0.31586,0.314328,0.3152,275.45,0.00020000000000003348,-176.37,0.00020000000000003348,-176.37,0.31568738176700545,0.3146225923996106,0.3118399328815222,34.54545454545506,0.0006345177664975682,-0.0015827793605571396,0.05484949832775929,275.45,1054.5619999999828,4374.4576,0.00028565804285846097,0.0005896377253764257,-0.0003039796825179647,0.3154449541514397,0.31562219299150557,0.31587771285799826,0.3165403464704024,0.31671438332116686,0.31680631916678714
2024-09-21 05:55:00+00:00,KARRAT-USD,0.3154,0.3154,0.3154,0.3154,99.08,-0.0044388078630311105,-0.032656943563728696,-0.047875713379835136,0.3153333333333333,0.31571,0.314344,0.3154,99.08,0.0,0.0,0.00020000000000003348,-176.37,0.3156351305366408,0.31465307897217487,0.3118753564349399,26.53061224489889,0.0,-0.0015827793605571396,0.05484949832775929,99.08,204.90199999998254,4373.3552666666665,0.00023819010159248366,0.0005193482006196372,-0.00028115809902715355,0.31542996943429313,0.315572816771171,0.3158094681639985,0.3164956270009749,0.3166883559286685,0.316792325941247
2024-09-21 06:00:00+00:00,KARRAT-USD,0.314,0.3155,0.3155,0.3138,9941.84,-0.0117834394904458,-0.028343949044586047,-0.04363057324840761,0.3149333333333333,0.31547000000000003,0.31433000000000005,0.3154,99.08,-0.0014000000000000123,9842.76,-0.0011999999999999789,9666.39,0.3153378340754333,0.31462746803208963,0.3118964971669306,28.888888888889554,-0.0044388078630311105,-0.003807106598984705,0.05016722408026761,99.08,2138.1799999999826,4405.062133333333,8.660479032607249e-05,0.0004327995185609243,-0.0003461947282348518,0.31495331295619544,0.31522330193313297,0.3155509727119988,0.3163977592754465,0.3166351211578038,0.3167645416035232
2024-09-21 06:05:00+00:00,KARRAT-USD,0.3103,0.314,0.314,0.3092,123457.99,-0.007412181759587574,-0.009023525620367465,-0.03222687721559783,0.31323333333333325,0.31488,0.314242,0.314,9941.84,-0.003699999999999981,113516.15000000001,-0.005099999999999993,123358.91,0.3144218642435363,0.3144577634033803,0.31188061162298103,15.853658536586039,-0.0117834394904458,-0.01554568527918769,0.03640614562458257,9941.84,26774.687999999984,4813.4319,-0.00032830227451596805,0.00028057915994554583,-0.0006088814344615139,0.31340220863746365,0.3141292348368812,0.31480083375314183,0.31615863146072315,0.3165096732140849,0.31670021780647317
2024-09-21 06:10:00+00:00,KARRAT-USD,0.308,0.3095,0.3112,0.308,12947.16,-0.005519480519480452,-0.002597402597402672,-0.02499999999999995,0.3107666666666666,0.31405,0.314108,0.3103,123457.99,-0.0023000000000000242,-110510.83,-0.007400000000000018,12848.08,0.3132542525628933,0.31420451777971836,0.31184199857200606,12.38095238095292,-0.007412181759587574,-0.02284263959390858,0.02495840266222964,123457.99,29309.02999999998,4853.354066666667,-0.0008331063592267873,5.784205611107922e-05,-0.0008909484153378666,0.3116014724249758,0.31276718265090764,0.3138292860741216,0.3158386851289301,0.31634116483360797,0.31661364847506546
2024-09-21 06:15:00+00:00,KARRAT-USD,0.3063,0.3079,0.3079,0.3063,6264.25,-0.003917727717923716,0.003591250408096604,-0.02024159320927208,0.3082,0.31309000000000003,0.31394,0.308,12947.16,-0.0016999999999999793,-6682.91,-0.007699999999999985,-3677.59,0.31198984300600363,0.31389453669031764,0.311786854307608,2.6785714285720843,-0.005519480519480452,-0.028852251109701955,0.019301164725457662,12947.16,30542.063999999984,4870.999866666666,-0.001354726581046073,-0.00022467167132035121,-0.0011300549097257217,0.3098343149499839,0.31133003095070594,0.3127536737778185,0.31546461904544265,0.3161423298864078,0.31651102510715434
2024-09-21 06:20:00+00:00,KARRAT-USD,0.3051,0.3062,0.3062,0.3051,4878.92,0.0,0.007538511963290804,-0.016388069485414634,0.3064666666666666,0.31201,0.313748,0.3063,6264.25,-0.0012000000000000344,-1385.33,-0.005200000000000038,-118579.07,0.3107371442776393,0.3135496528985405,0.31172031844385073,2.521008403361961,-0.003917727717923716,-0.032656943563728696,0.015984015984015887,6264.25,31498.031999999985,4886.163633333333,-0.0018436914091832235,-0.0005484756188929257,-0.0012952157902902978,0.3082562099666559,0.3099455796283268,0.31166029180955873,0.31505816339660175,0.3159236698886571,0.3163974825687747
2024-09-21 06:25:00+00:00,KARRAT-USD,0.3051,0.3051,0.3051,0.3051,90.03,0.00786627335299906,0.0029498525073746703,-0.016388069485414634,0.30549999999999994,0.311,0.313556,0.3051,4878.92,0.0,-4788.89,-0.0029000000000000137,-12857.13,0.3097122089544322,0.3132182939613428,0.31165444462848907,2.5641025641032087,0.0,-0.028343949044586047,0.014970059880239535,4878.92,29527.669999999976,4885.9375666666665,-0.002205772782690296,-0.0008799350516523999,-0.0013258377310378963,0.30720413997777063,0.3088687841553653,0.3107231072653361,0.3146676471849703,0.315709339791852,0.31628506980689636
2024-09-21 06:30:00+00:00,KARRAT-USD,0.3075,0.3051,0.3077,0.3035,9911.7,-0.000975609756097634,-0.0019512195121950877,-0.024390243902439046,0.3058999999999999,0.31022999999999995,0.31342000000000003,0.3051,90.03,0.0024000000000000132,9821.67,0.0011999999999999789,3647.4500000000007,0.3093099891445354,0.31299404713932943,0.3116131068709917,18.57142857142874,0.00786627335299906,-0.009023525620367465,0.024317121918720763,90.03,6818.411999999982,4918.481866666666,-0.002272864767259186,-0.0011585209947737572,-0.001114343772485429,0.3073027599851804,0.30856460989861745,0.31026266337028807,0.3143865629816382,0.31554677860785496,0.316197656176977
2024-09-21 06:35:00+00:00,KARRAT-USD,0.3072,0.3072,0.3072,0.3072,235.74,0.0006510416666667757,-0.0009765624999998926,-0.02343749999999995,0.30659999999999993,0.30943,0.313278,0.3075,9911.7,-0.00030000000000002247,-9675.960000000001,0.0020999999999999908,-4643.18,0.3089263547546198,0.3127668296044538,0.31156919535983757,18.705035971223182,-0.000975609756097634,-0.002597402597402672,0.02331778814123901,9911.7,4276.127999999983,4918.772966666666,-0.0023234597435765614,-0.001391508744534318,-0.0009319509990422434,0.30726850665678695,0.3082613632544802,0.3098251400316755,0.3141047369823583,0.31538149586314496,0.31610812725979315
2024-09-21 06:40:00+00:00,KARRAT-USD,0.3074,0.3073,0.3074,0.3073,181.45,0.0,-0.0016265452179570607,-0.02765126870527003,0.30736666666666657,0.30863,0.31314,0.3072,235.74,0.00020000000000003348,-54.29000000000002,0.0023000000000000242,91.41999999999999,0.3086488357083253,0.3125563656983968,0.31152771082889397,19.858156028369137,0.0006510416666667757,0.003591250408096604,0.02398401065956024,235.74,3059.567999999983,4903.192300000001,-0.0023206670926163575,-0.0015773404141507259,-0.0007433266784656316,0.3073123377711913,0.30806994919792907,0.3094786914557218,0.31384180612030504,0.31522344644011235,0.3160214792273574
2024-09-21 06:45:00+00:00,KARRAT-USD,0.3074,0.3074,0.3074,0.3074,92.64,-0.004554326610279806,0.0,-0.025699414443721594,0.30733333333333324,0.30783,0.312994,0.3074,181.45,0.0,-88.80999999999999,-9.999999999998899e-05,-9819.060000000001,0.30842177467044796,0.3123541552788518,0.31148663907935276,20.895522388060087,0.0,0.007538511963290804,0.025350233488992645,181.45,2102.3119999999826,4903.488666666667,-0.0022920327695836185,-0.0017202788852373045,-0.000571753884346314,0.3073415585141276,0.3079210715983893,0.30918173553347583,0.3135891862724499,0.31506852670862495,0.31593569336439864
2024-09-21 06:50:00+00:00,KARRAT-USD,0.306,0.3073,0.3073,0.306,2065.9,0.0029411764705882743,0.005555555555555488,-0.021895424836601254,0.3069333333333333,0.30703,0.312842,0.3074,92.64,-0.0014000000000000123,1973.26,-0.0011999999999999789,1830.16,0.3079814520030938,0.31210497271889687,0.3114320456556776,18.918918918919275,-0.004554326610279806,0.0029498525073746703,0.019320453031312364,92.64,2497.4859999999826,4910.265066666666,-0.002355159351029923,-0.0018472549783958281,-0.0005079043726340948,0.30689437234275174,0.3074941667987472,0.3087272018858364,0.3132915711245107,0.31488895192231553,0.3158368307438573
2024-09-21 06:55:00+00:00,KARRAT-USD,0.3069,0.3059,0.3071,0.3059,15218.96,0.0,0.000325839035516419,-0.024763766699250556,0.3067666666666666,0.30669,0.312712,0.306,2065.9,0.0009000000000000119,13153.06,-0.0005000000000000004,15037.509999999998,0.30778482436616766,0.3119008561416852,0.3113869506740291,23.56687898089207,0.0029411764705882743,-0.0019512195121950877,0.02231845436375744,2065.9,3558.9379999999824,4960.885,-0.0023059832042880424,-0.001939000623574271,-0.0003669825807137714,0.30689624822850115,0.30736212973235894,0.3084661730450026,0.3130409212764907,0.31473075485454693,0.3157479070548637
2024-09-21 07:00:00+00:00,KARRAT-USD,0.3069,0.3059,0.3071,0.3059,15218.96,0.0,-0.0026067122841317136,-0.024763766699250556,0.30659999999999993,0.30657999999999996,0.31258199999999997,0.3069,15218.96,0.0,0.0,-0.0005000000000000004,15126.32,0.30762394720868264,0.3117047441361289,0.3113423043986656,22.580645161290533,0.0,-0.0009765624999998926,0.02402402402402397,15218.96,6555.581999999982,5011.204033333333,-0.0022411758733160703,-0.001999435673522631,-0.00024174019979343944,0.30689749881900075,0.30725943423627916,0.30824243403857365,0.31280010083427534,0.31457569040198163,0.3156598681786959
2024-09-21 07:05:00+00:00,KARRAT-USD,0.3069,0.3059,0.3071,0.3059,15218.96,0.0016291951775822759,-0.0026067122841317136,-0.03486477680026063,0.3069,0.30664,0.312462,0.3069,15218.96,0.0,0.0,0.0009000000000000119,13153.06,0.3074923204434676,0.31151632279745717,0.31129810236484806,22.580645161290533,0.0,-0.0016265452179570607,0.0226591136287905,15218.96,9563.083999999983,5061.889833333334,-0.00216486043311509,-0.002032520625441123,-0.00013233980767396718,0.3068983325460005,0.30717955996155044,0.30805065774734885,0.3125687243309704,0.31442369653263547,0.3155727053112462
2024-09-21 07:10:00+00:00,KARRAT-USD,0.3074,0.307,0.3076,0.307,8388.3,0.000975927130774128,-0.0042290175666884295,-0.035783994795055334,0.3070666666666666,0.30687,0.312416,0.3069,15218.96,0.0005000000000000004,-6830.66,0.0005000000000000004,-6830.66,0.30747553490829166,0.31135489837402747,0.31125931527664064,27.39726027397279,0.0016291951775822759,0.0,0.02432522492502509,15218.96,11222.215999999982,5089.806766666667,-0.002040512319759713,-0.002034118964304841,-6.3933554548720704e-06,0.307065555030667,0.30722854663676147,0.30795770664058475,0.3123660292591676,0.3142846134329793,0.3154913848603881
2024-09-21 07:15:00+00:00,KARRAT-USD,0.3077,0.3077,0.3077,0.3077,154.47,-0.0022749431264217695,-0.007799805004874741,-0.03542411439713996,0.30733333333333324,0.30713,0.312402,0.3074,8388.3,0.00029999999999996696,-8233.83,0.0007999999999999674,-15064.49,0.30751634674314765,0.3112115690260264,0.31122389920423627,38.39285714285704,0.000975927130774128,0.005555555555555488,0.026693360026693196,8388.3,10839.929999999982,5084.6829333333335,-0.0018959032586435276,-0.0020064758231725785,0.00011057256452905086,0.30727703668711137,0.3073333140508145,0.30792089140621554,0.31218304771959243,0.31415422504816787,0.3154138586428718
2024-09-21 07:20:00+00:00,KARRAT-USD,0.307,0.3071,0.3071,0.307,192.46,-0.0029315960912052507,-0.0055374592833875545,-0.03159609120521168,0.3073666666666666,0.30707999999999996,0.31239400000000006,0.3077,154.47,-0.0006999999999999784,37.99000000000001,9.999999999998899e-05,-15026.5,0.30742246551712077,0.31104640945637835,0.3111818703564329,44.79166666666669,-0.0022749431264217695,0.000325839035516419,0.022651565622917962,154.47,7834.629999999981,5084.3676000000005,-0.001816840281887,-0.001968548714915463,0.00015170843302846288,0.3071846911247409,0.30725924426174456,0.3077893354910419,0.3119797909462751,0.31401255722543187,0.31533013865637555
2024-09-21 07:25:00+00:00,KARRAT-USD,0.3061,0.3069,0.3069,0.3061,4696.55,0.0,-0.0022868343678535724,-0.029728846782097345,0.3069333333333333,0.30696999999999997,0.312368,0.307,192.46,-0.0009000000000000119,4504.09,-0.0013000000000000234,-3691.749999999999,0.30718201724128064,0.31085243261495177,0.3111313044822396,48.86363636363618,-0.0029315960912052507,-0.0026067122841317136,0.00856672158154857,192.46,5730.147999999982,5059.9195,-0.0018059864934665826,-0.001936036270625687,0.00013004977715910435,0.3068231274164939,0.3070016344258013,0.3075480018494645,0.3117492109091663,0.31385587292393813,0.31523829648069024
2024-09-21 07:30:00+00:00,KARRAT-USD,0.3061,0.3057,0.3061,0.3053,2604.12,0.0,-0.0022868343678535724,-0.029075465534139054,0.3063999999999999,0.30684,0.312334,0.3061,4696.55,0.0,-2092.4300000000003,-0.0015999999999999903,2449.65,0.3069852868337751,0.31066606270848307,0.31108124175107305,56.57894736842101,0.0,-0.0026067122841317136,0.004594683295044164,4696.55,3207.1799999999826,5014.070366666666,-0.0017769017704195589,-0.0019042093705844616,0.0001273076001649027,0.3065820849443293,0.3068012712200677,0.30734114444239813,0.3115276732264539,0.31370229128187993,0.31514736815749933
2024-09-21 07:35:00+00:00,KARRAT-USD,0.3061,0.3061,0.3061,0.3061,12.66,-0.002613524991832628,-0.0022868343678535724,-0.028748774910159997,0.3061,0.30671,0.31229399999999996,0.3061,2604.12,0.0,-2591.46,-0.0009000000000000119,-179.8,0.3068243255912705,0.3104870014257975,0.311031677156535,56.57894736842101,0.0,-0.0042290175666884295,-0.0016307893020221802,2604.12,1532.0519999999826,4919.5659000000005,-0.0017338650014178114,-0.0018701404967511317,0.0001362754953333203,0.3064213899628862,0.3066454331711638,0.30716383809348413,0.31131482329600474,0.31355175086045656,0.3150573445937431
2024-09-21 07:40:00+00:00,KARRAT-USD,0.3053,0.3056,0.3056,0.3052,2113.65,0.0,0.0003275466754012086,-0.024566000655093373,0.30583333333333323,0.30663999999999997,0.312258,0.3061,12.66,-0.0007999999999999674,2100.9900000000002,-0.0007999999999999674,-2582.9,0.30654717548376675,0.31028358960517805,0.31097464554303716,31.666666666666856,-0.002613524991832628,-0.007799805004874741,-0.0003274394237065782,12.66,1923.8879999999826,4915.770533333333,-0.0017442052536082997,-0.0018449534481225654,0.0001007481945142657,0.3060475933085908,0.30634644802201627,0.3068975755087007,0.311078947872632,0.3133883498533188,0.3149602565878352
