BLUR-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1249497790277097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BONK-USD,0.0,3.5166992797491807,1.197092774690027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGLD-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6539440203562354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTI-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0427528675703868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COW-USD,3.985999058309369,2.9449846692947936,0.0,0.0,1.2896479609620204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85335076163418,4.100649212774526,1.9935920256318955,4.626399075904605,1.8326417704010964,2.6586316908897576,0.0,1.2336975678533673,0.0,1.4528703047484028,1.5248226950354704
DAR-USD,2.4025974025974044,1.9736842105263177,1.8292682926829285,0.0,0.0,0.0,1.2738853503184724,0.0,1.2121212121212133,0.0,1.1976047904191627,0.0,1.226993865030676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245033112582794,5.032036255664952
DESO-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2861736334405156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEXT-USD,0.0,1.6749379652605336,0.0,1.3650306748466285,1.7801857585139247,0.0,0.0,0.0,1.9716088328075638,0.0,1.0591900311526523,0.0,0.0,0.0,3.489079599481896,1.5338345864661633,3.1177630012434494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIA-USD,0.0,4.237005875441574,1.1183578542899106,1.3004353074587462,0.0,1.5284854099120133,3.3531811981582607,7.006755196603567,1.1003584229390544,1.0748031496063033,1.00521376433785,2.683505154639175,3.1335602571169696,5.716093854283368,21.261127420370343,22.04661906545957,15.38247342113636,7.4450114131396266,4.158974864821953,4.564867593023875,3.877914789445027,3.5780708285908127,1.364943197149154,0.0
DIMO-USD,0.0,1.1582685153872254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0777132272459404,0.0,0.0,0.0,0.0,0.0,0.0,2.7201454970036907,7.254481385016093,0.0,0.0,0.0,0.0,3.717227499771353,0.0
DNT-USD,1.1461318051575862,0.0,1.7241379310344924,0.0,0.0,1.1799410029498454,0.0,0.0,1.7441860465116377,0.0,0.0,2.0527859237536634,0.0,0.0,0.0,0.0,1.4326647564469928,0.0,0.0,1.1594202898550654,1.156069364161863,0.0,0.0,0.0
DOGE-EUR,3.3872640713698767,1.0046367851623055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3223430126559155,1.0109519797809658,0.0,0.0
DOGE-USD,3.482709097680558,1.1132248291411244,1.1119552455280064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069569679642133,0.0,0.0,0.0,1.46341463414634,0.0,0.0,0.0
DOGE-USDT,3.580891724169031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0989010989010999,0.0,0.0,0.0,1.27693535514766,1.0046367851623055,0.0,0.0
DRIFT-USD,0.0,0.0,1.7021276595744699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.781607643393363,0.0,0.0,0.0,0.0,1.6771488469601692,0.0,0.0,0.0,0.0
DYP-USD,0.0,3.1128841028552894,1.5638963360142997,0.0,1.056120194432171,1.123090745732256,1.1344537815126086,0.0,0.0,0.0,0.0,0.0,1.0769230769230806,4.725245287081649,7.012871726586776,0.0,0.0,5.802741937947079,13.950949231937324,9.14980829013368,3.9411061925587667,4.93257171881281,0.0,8.555579967720389
EIGEN-USD,2.5663181494775067,0.0,0.0,1.2002182214948183,0.0,0.0,0.0,0.0,0.0,2.0765737456371225,0.0,0.0,0.0,1.8454440599769337,0.0,1.205494813568817,0.0,0.0,1.0897435897435837,0.0,0.0,0.0,0.0,0.0
ELA-USD,0.0,0.0,0.0,0.0,0.0,0.0,2.0479812755997613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENS-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632882882882878,0.0,0.0,0.0,0.0,0.0
ENS-USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8028169014084523,0.0,0.0,0.0,0.0,0.0
FIDA-USD,1.0030527692978615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLOW-USDT,1.610017889087638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4981273408239713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLR-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1011699931176904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FORT-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7152031520380744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOX-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2158054711246338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FX-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1756061719323956,0.0,0.0,0.0,0.0,0.0,0.0
GFI-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1008052186321509,0.0,0.0,0.0,0.0,0.0
GHST-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0227272727272736,1.345291479820629,0.0,0.0
GMT-USD,1.0347376201034624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMT-USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1829652996845437,0.0,0.0,0.0,0.0,0.0
GST-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.628760609042095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNT-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.511666118961545,0.0,0.0,1.6292231178185517,0.0,0.0,0.0,0.0
HOPR-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1583011583011646,0.0,0.0,0.0,0.0,0.0,0.0
IDEX-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1019283746556598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDEX-USD,2.3489932885905986,1.0135135135135218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342281879194632,1.342281879194632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INJ-USD,0.0,0.0,0.0,0.0,0.0,0.0,1.8268023985497004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JTO-USD,0.0,0.0,0.0,0.0,0.0,0.0,1.0013654984069091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARRAT-USD,7.355255498643448,6.834494284260691,2.814051866838347,0.0,1.9663993890797968,0.0,1.769041769041756,0.0,0.0,1.968503937007886,0.0,0.0,1.085126286248836,3.8048881885228463,5.033633049055909,4.836393935230733,0.0,1.1919587262052886,2.9384340748645155,0.0,1.272123893805313,3.5904929683542255,11.35278806717303,3.100255608356811
LCX-USD,0.0,0.0,0.0,0.0,4.159434551944672,1.0911925175370323,0.0,0.0,1.4527845036319693,0.0,2.555128899958879,0.0,1.0620915032679816,0.0,2.045633359559417,1.0844306738962142,0.0,0.0,0.0,1.4106583072100283,0.0,0.0,0.0,1.284109149277692
LOKA-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2718600953894994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LQTY-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3698630136986407,0.0,0.0,0.0,0.0,0.0
LRC-USD,1.310717039321495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5918163820469884
LTC-EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014345746993173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1631374888159873,0.0,0.0,0.0,0.0
LTC-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1259096526156906,0.0,0.0,0.0,0.0
MANA-USD,1.0914454277286079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3469119579500632,0.0,1.0631443298968974,1.3629160063391348,0.0,1.1860174781523003,6.002571607692551,0.0
MATH-USD,19.457203716765967,9.728577062893432,11.938133680104228,5.889066226220236,4.6806859174774,1.0316214397847034,3.9142760192871853,0.0,6.468282012360001,4.3523859465128485,4.613156852868886,10.55669573193947,34.20194815584273,15.977738406684434,15.606500834465368,1.7699115044247802,6.610064364862489,10.447888447762171,2.6387168162719297,6.296244290274452,3.094234242878293,6.581601702299225,37.087862059310154,11.421863321460851
MEDIA-USD,0.0,0.0,0.0,0.0,1.2797074954296213,0.0,1.0018214936247671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4542343883661244,0.0,0.0,1.152482269503553,0.0,0.0,0.0,0.0,0.0
METIS-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278225981276697,0.0,0.0,0.0,0.0,0.0,1.538461538461547,0.0
MINA-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0452961672473877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLN-USD,0.0,5.266203624346053,1.6138328530259225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2529832935560699,0.0,0.0
MNDE-USD,0.0,1.0055350553505604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397947548460611,0.0,0.0,0.0
MPL-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054969461410315,3.416944134299424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUSE-USD,3.8438954648484502,0.0,1.1200000000000045,7.3460027343003755,0.0,1.3008130081300824,0.0,0.0,2.3026315789473633,0.0,0.0,0.0,1.524736415247369,1.4814814814814756,0.0,1.1563517915309547,0.0,2.5194762141554654,2.60173607714252,2.941073237261442,1.4705882352941209,0.0,0.0,0.0
NCT-USD,0.0,1.2794268167860812,0.0,0.0,1.307531380753121,2.3157894736842075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0493179433368247,0.0,0.0,5.772944052849677,4.253808493493864,3.3885305644470467
NEON-USD,0.0,0.0,0.0,0.0,1.4717832957110542,0.0,0.0,0.0,0.0,1.3572984749455246,0.0,0.0,0.0,0.0,0.0,0.0,2.606684839926812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMR-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899182561307912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCEAN-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1222780569514303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGN-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099823840281852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ONDO-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042228354943886,0.0,0.0,2.335240211832671,0.0,0.0,0.0,0.0
OP-USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4319809069212424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORN-USD,1.1920529801324515,1.4403292181070049,1.4198782961460383,2.38257317903335,1.4150943396226352,0.0,1.1821974965229574,1.4778325123152645,7.62441943796984,60.912021540845394,7.266321537348997,28.278266688946992,12.58856406891691,21.785377413481868,3.012637201621638,7.470057634643516,7.433350811821118,9.091971856319967,5.9985844528558125,8.087709429414081,6.162352041854497,0.0,2.2911051212938025,1.4341590612777066
PIRATE-USD,1.5141955835962053,1.8018018018017996,1.2779552715654963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333275,0.0,1.2970969734404068,0.0,0.0,1.3725490196078372,0.0,0.0,0.0,0.0,0.0
POLS-USD,0.0,0.0,0.0,0.0,0.0,0.0,1.1871508379888318,1.2249064307587587,0.0,0.0,0.0,1.3831258644536664,0.0,1.24466571834993,0.0,0.0,0.0,1.4731673097158826,0.0,0.0,0.0,0.0,0.0,0.0
POWR-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6040523427606577,0.0,0.0,1.2783505154639254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRIME-USD,0.0,1.1179307321350318,0.0,0.0,0.0,0.0,0.0,0.0,1.1492970319125169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3172338090011086
PRO-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9638473555009985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARE-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1586452762923436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARI-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081081081081082,0.0,0.0,0.0,0.0
RPL-USD,0.0,0.0,0.0,0.0,0.0,2.869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2017167381974145,1.1914893617021325,1.0989010989011057,0.0,0.0,0.0,0.0,0.0
SAND-USD,5.754649144665766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5920029618659646,0.0
SEAM-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162007409902327,0.0,0.0,0.0,0.0,1.1799900282532816,0.0,0.0,0.0,0.0,0.0
SEI-USD,0.0,0.0,0.0,0.0,0.0,1.061187627003834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHIB-EUR,0.0,3.2400314162236343,1.8161180476731005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHIB-USD,1.039387308533916,3.4696511908308274,1.6187989556135702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHIB-USDT,0.0,3.197238491356144,2.0889010089991618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187425292852036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHPING-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0951812027080743,0.0,0.0,0.0,0.0,0.0,0.0
SKL-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28153843320408,1.794871794871793,5.707450444292558,4.309744946372593,0.0,0.0,0.0,0.0,0.0,0.0
SPA-USD,0.0,1.4918887601390467,0.0,0.0,0.0,2.0967500374419705,0.0,2.6079521162890127,0.0,1.1836851112378743,1.514285714285717,0.0,1.3598625823074664,1.278409090909088,1.8811881188118855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPELL-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.423589239452853,1.0299003322259206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STORJ-USD,1.056949045590776,8.661734855892258,5.466151566501815,3.511044277536706,1.3383297644539627,1.0129063878451205,1.5900357758049568,0.0,4.053150648662971,1.120857699805071,3.4461874009453775,0.0,3.525203525056625,1.0227647641042716,1.5355086372360929,0.0,2.58521738033238,1.1162296243798675,1.3491922598970247,0.0,0.0,0.0,0.0,1.5139048872799055
STX-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.134453115788439,1.1171691255077998,1.1179520414776498,0.0,0.0,0.0,0.0,0.0,0.0
STX-USDT,0.0,0.0,1.1333684765419123,0.0,0.0,1.1463609704078952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.191104929911466,1.4467902689958156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUI-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093696596845867,0.0,0.0,2.2153440628480703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUKU-USD,0.0,0.0,0.0,0.0,0.0,1.4657980456026025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPER-USD,0.0,0.0,1.0725390935993036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1263512370642639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237319038194815,0.0
SUSHI-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2277111955568492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1475409836065584,1.8771331058020497,0.0,1.0657193605683848,2.3411633109619707,0.0,0.0,1.2820512820512833,0.0,0.0,1.0582010582010593,0.0,0.0
TIA-USD,0.0,2.1947638040375343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9796866930624928,0.0,0.0,3.170369454971534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNSR-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6713091922005585,1.078167115902966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAC-USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1483693155718888,0.0,1.1525423728813544,0.0,0.0
TRU-USD,0.0,1.0349288486416677,0.0,0.0,0.0,0.0,0.0,1.3767209011264128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TVK-USD,0.0,0.0,0.0,5.220685053309337,6.198598576342106,2.535832414553469,7.224692627323542,0.0,2.3286323384716376,3.4399407901047416,1.0210526315789459,0.0,1.5801354401805852,1.2746756909193369,2.5266258780874638,0.0,0.0,0.0,1.3876146788990857,1.1223344556677899,1.2978442586889578,0.0,0.0,1.3544018058690819
