product_id,start,close,Actual,Predicted (Random Forest)
KARRAT-USD,2024-09-14 09:20:00+00:00,0.3118,-0.012828736369467618,-0.006173737879410869
KARRAT-USD,2024-09-14 09:25:00+00:00,0.3111,-0.010607521697203375,-0.005049467313222762
KARRAT-USD,2024-09-14 09:30:00+00:00,0.3104,-0.00902061855670111,-0.010715786071018397
KARRAT-USD,2024-09-14 09:35:00+00:00,0.3102,-0.010315925209542168,-0.010597492775619177
KARRAT-USD,2024-09-14 09:40:00+00:00,0.3102,-0.011927788523533144,-0.009748313111473523
KARRAT-USD,2024-09-14 09:45:00+00:00,0.3078,-0.0022742040285901035,-0.0008934222583630687
KARRAT-USD,2024-09-14 09:50:00+00:00,0.3078,-0.00877192982456152,0.0002436574341421969
KARRAT-USD,2024-09-14 09:55:00+00:00,0.3076,-0.01332899869960986,0.0026778497226381042
KARRAT-USD,2024-09-14 10:00:00+00:00,0.307,-0.010749185667752344,0.0027653440905952547
KARRAT-USD,2024-09-14 10:05:00+00:00,0.3065,-0.012071778140293577,0.0015998524297063102
KARRAT-USD,2024-09-14 10:10:00+00:00,0.3071,-0.016606968414197308,0.0009554450896305487
KARRAT-USD,2024-09-14 10:15:00+00:00,0.3051,-0.007538511963290622,0.004748959260928789
KARRAT-USD,2024-09-14 10:20:00+00:00,0.3035,-0.0023064250411860905,0.0013957436703184536
KARRAT-USD,2024-09-14 10:25:00+00:00,0.3037,-0.008561080013171046,0.002163168713540869
KARRAT-USD,2024-09-14 10:30:00+00:00,0.3028,-0.008916776750330369,0.0018528146476747024
KARRAT-USD,2024-09-14 10:35:00+00:00,0.302,-0.006291390728476864,0.0015418166586244808
KARRAT-USD,2024-09-14 10:40:00+00:00,0.3028,-0.007926023778071377,0.0016566055506483481
KARRAT-USD,2024-09-14 10:45:00+00:00,0.3028,-0.006935270805812387,0.0012349331453576438
KARRAT-USD,2024-09-14 10:50:00+00:00,0.3011,-0.0023248090335436017,4.997031208052477e-06
KARRAT-USD,2024-09-14 10:55:00+00:00,0.3001,0.00333222259246918,0.0028841093904142957
KARRAT-USD,2024-09-14 11:00:00+00:00,0.3001,0.00333222259246918,0.0009901325488702749
KARRAT-USD,2024-09-14 11:05:00+00:00,0.3004,0.0009986684420773052,0.004730602677892718
KARRAT-USD,2024-09-14 11:10:00+00:00,0.3007,0.0,0.005311221026404586
KARRAT-USD,2024-09-14 11:15:00+00:00,0.3004,0.0009986684420773052,0.0020733443644890097
KARRAT-USD,2024-09-14 11:20:00+00:00,0.3011,-0.0013284623048819527,-0.00046315986799505863
KARRAT-USD,2024-09-14 11:25:00+00:00,0.3011,-0.002989040185984578,-0.001089403092003788
KARRAT-USD,2024-09-14 11:30:00+00:00,0.3007,-0.001662786830728302,0.0015594058891988723
KARRAT-USD,2024-09-14 11:35:00+00:00,0.3007,0.001662786830728302,-0.0015185097981802397
KARRAT-USD,2024-09-14 11:40:00+00:00,0.3007,0.001662786830728302,0.0003358897557989472
KARRAT-USD,2024-09-14 11:45:00+00:00,0.3007,0.002327901563019549,0.0020099525874665556
KARRAT-USD,2024-09-14 11:50:00+00:00,0.3002,0.0016655562958027995,0.0031116835627400196
KARRAT-USD,2024-09-14 11:55:00+00:00,0.3002,0.0,0.002293686919656963
KARRAT-USD,2024-09-14 12:00:00+00:00,0.3012,-0.003984063745020034,-0.0011898272803237276
KARRAT-USD,2024-09-14 12:05:00+00:00,0.3012,-0.0036520584329350772,-0.0013530957390224894
KARRAT-USD,2024-09-14 12:10:00+00:00,0.3014,-0.004313205043132128,-0.00022078325388354852
KARRAT-USD,2024-09-14 12:15:00+00:00,0.3007,-0.0006651147322914316,0.0006532433561715173
KARRAT-USD,2024-09-14 12:20:00+00:00,0.3002,0.0009993337774815687,-0.0002873708519366641
KARRAT-USD,2024-09-14 12:25:00+00:00,0.3,0.006666666666666673,0.0014642084063233298
KARRAT-USD,2024-09-14 12:30:00+00:00,0.3001,0.005664778407197717,0.000279298617239132
KARRAT-USD,2024-09-14 12:35:00+00:00,0.3001,-0.0009996667777406431,0.005276323868272974
KARRAT-USD,2024-09-14 12:40:00+00:00,0.3005,-0.0056572379367719776,0.0026296179413588545
KARRAT-USD,2024-09-14 12:45:00+00:00,0.3005,-0.009983361064891855,-0.0017109726225741444
KARRAT-USD,2024-09-14 12:50:00+00:00,0.302,-0.01887417218543041,0.001835136455520856
KARRAT-USD,2024-09-14 12:55:00+00:00,0.3018,-0.01722995361166348,0.0007742577372568598
KARRAT-USD,2024-09-14 13:00:00+00:00,0.2998,-0.012675116744496416,0.0006949952800417
KARRAT-USD,2024-09-14 13:05:00+00:00,0.2988,-0.00803212851405627,0.0016571122653267303
KARRAT-USD,2024-09-14 13:10:00+00:00,0.2975,-0.002689075630251991,0.001652079159629729
KARRAT-USD,2024-09-14 13:15:00+00:00,0.2963,0.000674991562605393,0.005042772813069712
KARRAT-USD,2024-09-14 13:20:00+00:00,0.2966,-0.000337154416722822,0.00035972340868477406
KARRAT-USD,2024-09-14 13:25:00+00:00,0.296,0.0016891891891891908,0.0009189198487687832
KARRAT-USD,2024-09-14 13:30:00+00:00,0.2964,0.0006747638326584952,0.003238453655015264
KARRAT-USD,2024-09-14 13:35:00+00:00,0.2967,0.002359285473542226,0.001711167909097702
KARRAT-USD,2024-09-14 13:40:00+00:00,0.2965,0.0030354131534570386,0.005412704628050743
KARRAT-USD,2024-09-14 13:45:00+00:00,0.2965,-0.002360876897133148,0.0027863078751029628
KARRAT-USD,2024-09-14 13:50:00+00:00,0.2965,-0.0030354131534570386,0.00104831565915027
KARRAT-USD,2024-09-14 13:55:00+00:00,0.2966,-0.003034389750505585,7.794646036965981e-05
KARRAT-USD,2024-09-14 14:00:00+00:00,0.2974,-0.005716207128446467,0.0031208579896662035
KARRAT-USD,2024-09-14 14:05:00+00:00,0.2974,-0.005716207128446467,0.002896920124743083
KARRAT-USD,2024-09-14 14:10:00+00:00,0.2958,0.0010141987829613488,0.003925346434016274
KARRAT-USD,2024-09-14 14:15:00+00:00,0.2956,0.0016914749661705024,0.003284977373820392
KARRAT-USD,2024-09-14 14:20:00+00:00,0.2957,0.01859993236388233,0.005601807228829082
KARRAT-USD,2024-09-14 14:25:00+00:00,0.2957,0.016570848833276832,0.006570324159748819
KARRAT-USD,2024-09-14 14:30:00+00:00,0.2957,0.016570848833276832,0.00908066454359091
KARRAT-USD,2024-09-14 14:35:00+00:00,0.2961,0.015197568389057765,0.00388736394116523
KARRAT-USD,2024-09-14 14:40:00+00:00,0.2961,0.015197568389057765,0.0030716225305117053
KARRAT-USD,2024-09-14 14:45:00+00:00,0.3012,-0.0019920318725101093,0.00026209131812055637
KARRAT-USD,2024-09-14 14:50:00+00:00,0.3006,-0.003659347970725183,0.010871744473892497
KARRAT-USD,2024-09-14 14:55:00+00:00,0.3006,-0.00266134397870914,0.003327968254582493
KARRAT-USD,2024-09-14 15:00:00+00:00,0.3006,-0.0009980039920158583,-0.00048608403899724414
KARRAT-USD,2024-09-14 15:05:00+00:00,0.3006,-0.0009980039920158583,0.0016819224392538269
KARRAT-USD,2024-09-14 15:10:00+00:00,0.3006,-0.00266134397870914,-6.788666639454349e-05
KARRAT-USD,2024-09-14 15:15:00+00:00,0.2995,0.00033388981636056425,0.0015077919644277654
KARRAT-USD,2024-09-14 15:20:00+00:00,0.2998,-0.0006671114076051817,0.0013359767537596077
KARRAT-USD,2024-09-14 15:25:00+00:00,0.3003,-0.0023310023310024438,-0.0023345355481750873
KARRAT-USD,2024-09-14 15:30:00+00:00,0.3003,-0.0039960039960041105,-0.0020388595265993163
KARRAT-USD,2024-09-14 15:35:00+00:00,0.2998,-0.005670446964643212,0.004890726996195451
KARRAT-USD,2024-09-14 15:40:00+00:00,0.2996,-0.010347129506007984,0.0015940311219280585
KARRAT-USD,2024-09-14 15:45:00+00:00,0.2996,-0.010347129506007984,0.0026401847809481216
KARRAT-USD,2024-09-14 15:50:00+00:00,0.2996,-0.00901201602136175,0.0026871443366398274
KARRAT-USD,2024-09-14 15:55:00+00:00,0.2991,-0.009027081243731128,-0.00011461073493803444
KARRAT-USD,2024-09-14 16:00:00+00:00,0.2981,-0.007715531700771449,-0.0009401463018648315
KARRAT-USD,2024-09-14 16:05:00+00:00,0.2965,-0.0013490725126475934,0.005562506642514637
KARRAT-USD,2024-09-14 16:10:00+00:00,0.2965,0.0006745362563238904,0.005530892978934447
KARRAT-USD,2024-09-14 16:15:00+00:00,0.2969,-0.00033681374200063654,0.0029529529899985575
KARRAT-USD,2024-09-14 16:20:00+00:00,0.2964,0.002024291497975673,0.005143731473086872
KARRAT-USD,2024-09-14 16:25:00+00:00,0.2958,0.004394861392832887,0.00875896054780695
KARRAT-USD,2024-09-14 16:30:00+00:00,0.2961,0.0023640661938535428,0.005325724709449701
KARRAT-USD,2024-09-14 16:35:00+00:00,0.2967,0.0020222446916076486,0.002497101587034901
KARRAT-USD,2024-09-14 16:40:00+00:00,0.2968,0.0016846361185983841,0.002706434502545636
KARRAT-USD,2024-09-14 16:45:00+00:00,0.297,0.0013468013468013855,0.006281582217306766
KARRAT-USD,2024-09-14 16:50:00+00:00,0.2971,0.0010097610232245792,-0.0008443378271806146
KARRAT-USD,2024-09-14 16:55:00+00:00,0.2968,0.002021563342318024,-0.0008745328151804799
KARRAT-USD,2024-09-14 17:00:00+00:00,0.2973,-0.002018163471241135,0.0012324668627499398
KARRAT-USD,2024-09-14 17:05:00+00:00,0.2973,-0.0010090817356206607,0.0025768395431917945
KARRAT-USD,2024-09-14 17:10:00+00:00,0.2974,-0.0006724949562877538,0.0005751533154267891
KARRAT-USD,2024-09-14 17:15:00+00:00,0.2974,0.0010087424344318173,0.002147940587161775
KARRAT-USD,2024-09-14 17:20:00+00:00,0.2974,0.0006724949562877538,0.0005590831287329624
KARRAT-USD,2024-09-14 17:25:00+00:00,0.2967,0.0030333670374113795,-0.0011774035126096796
KARRAT-USD,2024-09-14 17:30:00+00:00,0.297,0.0020202020202019846,-0.0004286971720057332
KARRAT-USD,2024-09-14 17:35:00+00:00,0.2972,0.003364737550471066,0.006717746985176211
KARRAT-USD,2024-09-14 17:40:00+00:00,0.2977,0.0020154517971111502,0.004150063503124045
KARRAT-USD,2024-09-14 17:45:00+00:00,0.2976,0.003360215053763444,0.0041628313162766365
KARRAT-USD,2024-09-14 17:50:00+00:00,0.2976,0.001344086021505415,0.003671444810919667
KARRAT-USD,2024-09-14 17:55:00+00:00,0.2976,0.003360215053763444,0.0029207955442328366
KARRAT-USD,2024-09-14 18:00:00+00:00,0.2982,-0.0016767270288397063,0.003712343570082559
KARRAT-USD,2024-09-14 18:05:00+00:00,0.2983,0.009051290646999598,0.00797131290413155
KARRAT-USD,2024-09-14 18:10:00+00:00,0.2986,0.008372404554588085,0.002269431318199105
KARRAT-USD,2024-09-14 18:15:00+00:00,0.298,0.00838926174496645,0.002512726519626145
KARRAT-USD,2024-09-14 18:20:00+00:00,0.2986,0.006028131279303496,0.003200702263290104
KARRAT-USD,2024-09-14 18:25:00+00:00,0.2977,0.00906953308700027,0.0026613745454855163
KARRAT-USD,2024-09-14 18:30:00+00:00,0.301,0.0,-0.0028683984075376827
KARRAT-USD,2024-09-14 18:35:00+00:00,0.3011,-0.0023248090335436017,-0.0001559314803746681
KARRAT-USD,2024-09-14 18:40:00+00:00,0.3005,-0.006322795341098212,0.000984196344425838
KARRAT-USD,2024-09-14 18:45:00+00:00,0.3004,-0.012316910785619112,-0.0035951977709096257
KARRAT-USD,2024-09-14 18:50:00+00:00,0.3004,-0.012316910785619112,-0.00270446432514848
KARRAT-USD,2024-09-14 18:55:00+00:00,0.301,-0.012624584717607874,0.002385695309935261
KARRAT-USD,2024-09-14 19:00:00+00:00,0.3004,-0.011984021304926738,0.000350118615471123
KARRAT-USD,2024-09-14 19:05:00+00:00,0.2986,-0.005023442732752852,0.002873123969132954
KARRAT-USD,2024-09-14 19:10:00+00:00,0.2967,0.0010111223458037309,0.004870083414269569
KARRAT-USD,2024-09-14 19:15:00+00:00,0.2967,0.0006740815638691539,0.0031736977965701324
KARRAT-USD,2024-09-14 19:20:00+00:00,0.2972,0.0006729475100941385,0.0021914777077137776
KARRAT-USD,2024-09-14 19:25:00+00:00,0.2968,0.0006738544474392789,0.0013999459757715069
KARRAT-USD,2024-09-14 19:30:00+00:00,0.2971,-0.00033658700774146416,0.0012675431593740657
KARRAT-USD,2024-09-14 19:35:00+00:00,0.297,-0.0010101010101008989,0.003037043444502496
KARRAT-USD,2024-09-14 19:40:00+00:00,0.2969,0.002357696194004643,-0.00048712223228161835
KARRAT-USD,2024-09-14 19:45:00+00:00,0.2974,0.0006724949562877538,-0.00040558381178324403
KARRAT-USD,2024-09-14 19:50:00+00:00,0.297,0.0030303030303030706,0.001329490899304029
KARRAT-USD,2024-09-14 19:55:00+00:00,0.297,0.0030303030303030706,0.004818385660782352
KARRAT-USD,2024-09-14 20:00:00+00:00,0.2967,0.0043815301651498745,0.005028698446663332
KARRAT-USD,2024-09-14 20:05:00+00:00,0.2976,0.001008064516129108,0.005956112110705823
KARRAT-USD,2024-09-14 20:10:00+00:00,0.2976,0.001008064516129108,0.005149433626345227
KARRAT-USD,2024-09-14 20:15:00+00:00,0.2979,-0.002349781805975087,0.0033208996554000636
KARRAT-USD,2024-09-14 20:20:00+00:00,0.2979,-0.0013427324605572724,0.003247801568571519
KARRAT-USD,2024-09-14 20:25:00+00:00,0.298,-0.00167785234899329,0.004804080826849396
KARRAT-USD,2024-09-14 20:30:00+00:00,0.2979,-0.0020140986908358154,0.005387580418536587
KARRAT-USD,2024-09-14 20:35:00+00:00,0.2979,-0.0020140986908358154,0.006223332327873199
KARRAT-USD,2024-09-14 20:40:00+00:00,0.2972,0.001345895020188277,0.0032328265570332696
KARRAT-USD,2024-09-14 20:45:00+00:00,0.2975,0.0003361344537814756,0.003348088370013475
KARRAT-USD,2024-09-14 20:50:00+00:00,0.2975,-0.0006722689075629512,0.0038228866586972926
KARRAT-USD,2024-09-14 20:55:00+00:00,0.2973,-0.0010090817356206607,0.0029078071117314202
KARRAT-USD,2024-09-14 21:00:00+00:00,0.2973,-0.000336360578540158,0.003291597447017096
KARRAT-USD,2024-09-14 21:05:00+00:00,0.2976,0.003696236559139938,0.003347610552160201
KARRAT-USD,2024-09-14 21:10:00+00:00,0.2976,0.003360215053763444,0.0028710694662787777
KARRAT-USD,2024-09-14 21:15:00+00:00,0.2973,0.0047090480995627725,0.0030487892747719943
KARRAT-USD,2024-09-14 21:20:00+00:00,0.297,0.005723905723905841,0.003859562617862933
KARRAT-USD,2024-09-14 21:25:00+00:00,0.2972,0.005047106325706599,0.0037117933854743167
KARRAT-USD,2024-09-14 21:30:00+00:00,0.2987,0.00033478406427850344,0.00392559718773153
KARRAT-USD,2024-09-14 21:35:00+00:00,0.2986,0.0006697923643671584,0.0017882898016890452
KARRAT-USD,2024-09-14 21:40:00+00:00,0.2987,0.00033478406427850344,0.0036257063684405877
KARRAT-USD,2024-09-14 21:45:00+00:00,0.2987,-0.002343488449949896,0.001508590262725859
KARRAT-USD,2024-09-14 21:50:00+00:00,0.2987,-0.002343488449949896,0.0016903274740868984
KARRAT-USD,2024-09-14 21:55:00+00:00,0.2988,-0.0013386880856760758,0.00427339605047498
KARRAT-USD,2024-09-14 22:00:00+00:00,0.2988,-0.005689424364123276,0.003559364861604952
KARRAT-USD,2024-09-14 22:05:00+00:00,0.2988,-0.005689424364123276,0.0021621724975323985
KARRAT-USD,2024-09-14 22:10:00+00:00,0.298,-0.0026845637583891523,0.003525071345865881
KARRAT-USD,2024-09-14 22:15:00+00:00,0.298,-0.00167785234899329,0.0024263608881370776
KARRAT-USD,2024-09-14 22:20:00+00:00,0.2984,-0.0030160857908847582,0.0024229828656831117
KARRAT-USD,2024-09-14 22:25:00+00:00,0.2971,-0.00033658700774146416,0.0028630260560394837
KARRAT-USD,2024-09-14 22:30:00+00:00,0.2971,0.0,0.004986441086542673
KARRAT-USD,2024-09-14 22:35:00+00:00,0.2972,-0.000336473755047256,0.0027337195839047955
KARRAT-USD,2024-09-14 22:40:00+00:00,0.2975,-0.0006722689075629512,0.0051531634334288255
KARRAT-USD,2024-09-14 22:45:00+00:00,0.2975,0.0016806722689075646,0.00465742450387853
KARRAT-USD,2024-09-14 22:50:00+00:00,0.297,0.0030303030303030706,0.005005302059397408
KARRAT-USD,2024-09-14 22:55:00+00:00,0.2971,0.0026926960619320867,0.004501473023484465
KARRAT-USD,2024-09-14 23:00:00+00:00,0.2971,0.004375631100639594,0.004975021460818963
KARRAT-USD,2024-09-14 23:05:00+00:00,0.2973,0.003699966363942112,0.0030353238294092842
KARRAT-USD,2024-09-14 23:10:00+00:00,0.298,0.0010067114093960485,0.0005033670271534553
KARRAT-USD,2024-09-14 23:15:00+00:00,0.2979,0.011077542799597264,0.0034947646415556103
KARRAT-USD,2024-09-14 23:20:00+00:00,0.2979,0.010741859684457808,0.003900526297870273
KARRAT-USD,2024-09-14 23:25:00+00:00,0.2984,0.006702412868632714,0.005178008803794609
KARRAT-USD,2024-09-14 23:30:00+00:00,0.2984,0.004021447721179554,0.002330179708962819
KARRAT-USD,2024-09-14 23:35:00+00:00,0.2983,0.0036875628561850145,0.000367991921967781
KARRAT-USD,2024-09-14 23:40:00+00:00,0.3012,-0.006308100929614916,0.0029708532737552852
KARRAT-USD,2024-09-14 23:45:00+00:00,0.3011,-0.00597808037196934,-0.000779074316241549
KARRAT-USD,2024-09-14 23:50:00+00:00,0.3004,-0.0036617842876164775,-0.0002802800320787346
KARRAT-USD,2024-09-14 23:55:00+00:00,0.2996,0.0,0.004108155281529418
KARRAT-USD,2024-09-15 00:00:00+00:00,0.2994,0.002004008016032029,0.000210866448200873
KARRAT-USD,2024-09-15 00:05:00+00:00,0.2993,0.002672903441363072,0.0016192126765653362
KARRAT-USD,2024-09-15 00:10:00+00:00,0.2993,0.002672903441363072,0.0012256419812416714
KARRAT-USD,2024-09-15 00:15:00+00:00,0.2993,0.0016705646508519893,0.0006780794035385002
KARRAT-USD,2024-09-15 00:20:00+00:00,0.2996,0.0020026702269694426,0.0004635382567265435
KARRAT-USD,2024-09-15 00:25:00+00:00,0.3,0.0006666666666667783,-0.00039525813556158475
KARRAT-USD,2024-09-15 00:30:00+00:00,0.3001,0.00033322225924706597,9.116145178030389e-05
KARRAT-USD,2024-09-15 00:35:00+00:00,0.3001,0.00033322225924706597,-0.000763714718933746
KARRAT-USD,2024-09-15 00:40:00+00:00,0.2998,0.0013342228152101784,0.002284900305823599
KARRAT-USD,2024-09-15 00:45:00+00:00,0.3002,-0.0036642238507663067,0.002238810874566457
KARRAT-USD,2024-09-15 00:50:00+00:00,0.3002,-0.004663557628247875,-0.0002776169947887104
KARRAT-USD,2024-09-15 00:55:00+00:00,0.3002,-0.002998001332445076,-0.00012250681395320964
KARRAT-USD,2024-09-15 01:00:00+00:00,0.3002,-0.002998001332445076,-0.0003527202907675726
KARRAT-USD,2024-09-15 01:05:00+00:00,0.3002,-0.004330446369087353,-0.0005182715896217724
KARRAT-USD,2024-09-15 01:10:00+00:00,0.2991,-0.0003343363423603778,0.0006841045790500094
KARRAT-USD,2024-09-15 01:15:00+00:00,0.2988,0.003012048192771124,5.894712553119626e-05
KARRAT-USD,2024-09-15 01:20:00+00:00,0.2993,0.0013364517206816285,-8.066932914472598e-05
KARRAT-USD,2024-09-15 01:25:00+00:00,0.2993,0.0013364517206816285,-7.733615599783327e-05
KARRAT-USD,2024-09-15 01:30:00+00:00,0.2989,0.002676480428236945,-8.595776534276212e-05
KARRAT-USD,2024-09-15 01:35:00+00:00,0.299,0.002341137123745933,-0.0018076500455897154
KARRAT-USD,2024-09-15 01:40:00+00:00,0.2997,0.004004004004003933,0.0008547052690018957
KARRAT-USD,2024-09-15 01:45:00+00:00,0.2997,0.004004004004003933,-0.001341040531204738
KARRAT-USD,2024-09-15 01:50:00+00:00,0.2997,0.0003336670003336302,0.0009976211069331344
KARRAT-USD,2024-09-15 01:55:00+00:00,0.2997,-0.003670337003670488,0.000754019615351001
KARRAT-USD,2024-09-15 02:00:00+00:00,0.2997,-0.003670337003670488,0.00103470808913324
KARRAT-USD,2024-09-15 02:05:00+00:00,0.3009,-0.010634762379528017,0.006340827771483402
KARRAT-USD,2024-09-15 02:10:00+00:00,0.3009,-0.011299435028248634,0.008592048400593612
KARRAT-USD,2024-09-15 02:15:00+00:00,0.2998,-0.007671781187458386,0.004725867567955064
KARRAT-USD,2024-09-15 02:20:00+00:00,0.2986,-0.0036838580040187206,0.0023809652828125335
KARRAT-USD,2024-09-15 02:25:00+00:00,0.2986,-0.0036838580040187206,0.001651642105939755
KARRAT-USD,2024-09-15 02:30:00+00:00,0.2977,-0.00974135035270411,0.0025575031294568294
KARRAT-USD,2024-09-15 02:35:00+00:00,0.2975,-0.009747899159663911,0.0051666962055510034
KARRAT-USD,2024-09-15 02:40:00+00:00,0.2975,-0.0299159663865545,0.002390886438690043
KARRAT-USD,2024-09-15 02:45:00+00:00,0.2975,-0.04403361344537816,0.0007893908461417801
KARRAT-USD,2024-09-15 02:50:00+00:00,0.2975,-0.034285714285714246,0.0004573675839378616
KARRAT-USD,2024-09-15 02:55:00+00:00,0.2948,-0.02679782903663507,0.0006037477825912245
KARRAT-USD,2024-09-15 03:00:00+00:00,0.2946,-0.01629327902240316,-0.0014154169644589162
KARRAT-USD,2024-09-15 03:05:00+00:00,0.2886,0.007623007623007552,-0.004442185824356354
KARRAT-USD,2024-09-15 03:10:00+00:00,0.2844,0.01969057665260195,-0.0040989069487357335
KARRAT-USD,2024-09-15 03:15:00+00:00,0.2873,0.008701705534284728,-0.004608130268328299
KARRAT-USD,2024-09-15 03:20:00+00:00,0.2869,0.01986754966887431,-0.009857725588219369
KARRAT-USD,2024-09-15 03:25:00+00:00,0.2898,-0.040717736369910204,0.0015978945780894885
KARRAT-USD,2024-09-15 03:30:00+00:00,0.2908,-0.07702888583218699,-0.0065376437609583485
KARRAT-USD,2024-09-15 03:35:00+00:00,0.29,-0.0624137931034483,-0.0011415255920694083
KARRAT-USD,2024-09-15 03:40:00+00:00,0.2898,-0.055555555555555566,0.0039743850513694265
KARRAT-USD,2024-09-15 03:45:00+00:00,0.2926,-0.04818865345181135,-0.0007050931540358207
KARRAT-USD,2024-09-15 03:50:00+00:00,0.278,-0.0014388489208633504,0.007433766520070099
KARRAT-USD,2024-09-15 03:55:00+00:00,0.2684,0.04880774962742155,0.009343776012453286
KARRAT-USD,2024-09-15 04:00:00+00:00,0.2719,0.039352703199705935,0.009868126409280854
KARRAT-USD,2024-09-15 04:05:00+00:00,0.2737,0.029594446474241858,0.009550973076919987
KARRAT-USD,2024-09-15 04:10:00+00:00,0.2785,0.01149012567324948,-0.004291343239583883
KARRAT-USD,2024-09-15 04:15:00+00:00,0.2776,0.006484149855907667,0.0042375358576767835
KARRAT-USD,2024-09-15 04:20:00+00:00,0.2815,0.0,0.007517274751820557
KARRAT-USD,2024-09-15 04:25:00+00:00,0.2826,0.007077140835102624,0.006050492714134267
KARRAT-USD,2024-09-15 04:30:00+00:00,0.2818,0.008516678495386846,0.011996057827538702
KARRAT-USD,2024-09-15 04:35:00+00:00,0.2817,0.010649627263045802,0.014407732895475778
KARRAT-USD,2024-09-15 04:40:00+00:00,0.2794,0.024337866857552,0.026098763034732506
KARRAT-USD,2024-09-15 04:45:00+00:00,0.2815,0.013499111900532951,0.016438580638495123
KARRAT-USD,2024-09-15 04:50:00+00:00,0.2846,0.004216444132115175,-0.0008733922245024163
KARRAT-USD,2024-09-15 04:55:00+00:00,0.2842,0.0038705137227304357,-6.98752020179777e-05
KARRAT-USD,2024-09-15 05:00:00+00:00,0.2847,0.0035124692658939265,0.0005533749718906686
KARRAT-USD,2024-09-15 05:05:00+00:00,0.2862,-0.0027952480782670263,0.002090069841432358
KARRAT-USD,2024-09-15 05:10:00+00:00,0.2853,-0.0010515247108307832,0.0006143108423846339
KARRAT-USD,2024-09-15 05:15:00+00:00,0.2858,-0.0017494751574527658,0.0011907890926044537
KARRAT-USD,2024-09-15 05:20:00+00:00,0.2853,-0.002804065895548626,0.0013950550395079933
KARRAT-USD,2024-09-15 05:25:00+00:00,0.2857,-0.0049002450122506555,-0.0006378216167820898
KARRAT-USD,2024-09-15 05:30:00+00:00,0.2854,0.0010511562718991678,-0.0003654590701911067
KARRAT-USD,2024-09-15 05:35:00+00:00,0.285,0.0017543859649122825,-0.004484617721366305
KARRAT-USD,2024-09-15 05:40:00+00:00,0.2853,0.0038555906063792145,-0.0035050932246475193
KARRAT-USD,2024-09-15 05:45:00+00:00,0.2845,0.007029876977152906,-0.004526658472675065
KARRAT-USD,2024-09-15 05:50:00+00:00,0.2843,0.021456208230742155,-0.003381289513092409
KARRAT-USD,2024-09-15 05:55:00+00:00,0.2857,0.012600630031501548,-0.004584705027550033
KARRAT-USD,2024-09-15 06:00:00+00:00,0.2855,0.015061295971979076,-0.0046381110683704355
KARRAT-USD,2024-09-15 06:05:00+00:00,0.2864,0.013617318435754242,-0.0013824650018762136
KARRAT-USD,2024-09-15 06:10:00+00:00,0.2865,0.012565445026178177,-0.004109741210796292
KARRAT-USD,2024-09-15 06:15:00+00:00,0.2904,0.0017217630853994506,0.0010878213595216907
