time,low,high,open,close,volume
2024-12-04 21:59:00,131.8,132.18,132.06,131.88,946.66332551
2024-12-04 22:00:00,131.87,132.46,131.87,132.0,999.38147728
2024-12-04 22:01:00,131.9,132.42,132.07,132.33,637.0684237
2024-12-04 22:02:00,132.23,132.84,132.33,132.52,249.44739425
2024-12-04 22:03:00,132.48,132.96,132.49,132.87,341.36363933
2024-12-04 22:04:00,132.85,133.74,132.99,133.71,2708.33195164
2024-12-04 22:05:00,133.3,134.16,133.67,133.39,1702.13813859
2024-12-04 22:06:00,133.17,133.6,133.36,133.22,134.16541505
2024-12-04 22:07:00,133.22,133.56,133.22,133.41,431.5750534
2024-12-04 22:08:00,133.14,133.31,133.31,133.29,539.2543484
2024-12-04 22:09:00,133.21,133.41,133.28,133.39,31.08268113
2024-12-04 22:10:00,133.15,133.61,133.35,133.58,281.56287404
2024-12-04 22:11:00,133.19,133.56,133.56,133.29,100.81421606
2024-12-04 22:12:00,133.15,133.44,133.32,133.22,233.54071092
2024-12-04 22:13:00,132.61,133.23,133.23,132.65,242.71702756
2024-12-04 22:14:00,132.6,132.91,132.67,132.88,997.70506897
2024-12-04 22:15:00,132.77,133.24,132.8,133.13,206.46319273
2024-12-04 22:16:00,133.08,133.33,133.08,133.21,463.77559843
2024-12-04 22:17:00,133.05,133.52,133.15,133.5,116.26589796
2024-12-04 22:18:00,133.41,133.79,133.5,133.7,1399.98933338
2024-12-04 22:19:00,133.5,133.74,133.7,133.6,107.55412741
2024-12-04 22:20:00,133.46,133.75,133.62,133.51,501.71549729
2024-12-04 22:21:00,133.44,133.79,133.51,133.76,3412.96308658
2024-12-04 22:22:00,133.61,133.78,133.75,133.76,46.8774155
2024-12-04 22:23:00,133.48,133.76,133.76,133.5,166.65798776
2024-12-04 22:24:00,133.33,133.78,133.41,133.56,318.73426582
2024-12-04 22:25:00,133.48,133.67,133.52,133.55,15.20737093
2024-12-04 22:26:00,133.42,133.63,133.43,133.63,50.31534805
2024-12-04 22:27:00,133.51,133.79,133.51,133.68,405.13027252
2024-12-04 22:28:00,133.66,133.79,133.66,133.77,150.37098241
2024-12-04 22:29:00,133.65,133.79,133.78,133.78,132.24652267
2024-12-04 22:30:00,133.72,133.79,133.76,133.78,870.61450373
2024-12-04 22:31:00,133.64,133.78,133.78,133.65,53.2103184
2024-12-04 22:32:00,133.51,133.79,133.68,133.59,2194.27347496
2024-12-04 22:33:00,132.93,133.54,133.54,133.2,408.76760882
2024-12-04 22:34:00,133.22,133.68,133.22,133.56,434.74716161
2024-12-04 22:35:00,133.26,133.65,133.63,133.27,135.34946921
2024-12-04 22:36:00,133.29,133.79,133.29,133.79,1790.96888998
2024-12-04 22:37:00,133.63,133.79,133.79,133.79,894.44496808
2024-12-04 22:38:00,133.78,134.24,133.79,134.14,1597.0268046
2024-12-04 22:39:00,134.06,134.89,134.17,134.84,781.30904032
2024-12-04 22:40:00,134.51,134.98,134.8,134.73,1343.25082885
2024-12-04 22:41:00,134.43,134.73,134.65,134.56,429.21411083
2024-12-04 22:42:00,134.43,134.92,134.58,134.51,643.93398307
2024-12-04 22:43:00,134.27,134.53,134.53,134.27,108.94503397
2024-12-04 22:44:00,133.76,134.29,134.29,133.85,486.94947792
2024-12-04 22:45:00,133.38,133.85,133.85,133.38,199.3579649
2024-12-04 22:46:00,133.42,134.65,133.42,134.31,1213.04614261
2024-12-04 22:47:00,134.4,134.82,134.4,134.69,421.74934527
2024-12-04 22:48:00,134.56,134.68,134.68,134.66,135.67213458
2024-12-04 22:49:00,134.49,134.77,134.64,134.52,563.89388083
2024-12-04 22:50:00,133.5,134.48,134.44,133.5,1826.265305
2024-12-04 22:51:00,133.31,133.66,133.49,133.31,268.2726382
2024-12-04 22:52:00,132.77,133.31,133.29,132.91,209.65450315
2024-12-04 22:53:00,132.72,133.34,132.86,133.25,1360.40083717
2024-12-04 22:54:00,133.12,133.38,133.21,133.27,310.1087078
2024-12-04 22:55:00,133.18,133.5,133.21,133.23,174.45110857
2024-12-04 22:56:00,133.17,133.46,133.27,133.32,170.47733494
2024-12-04 22:57:00,133.15,133.48,133.31,133.28,825.70018534
2024-12-04 22:58:00,133.25,133.51,133.27,133.51,294.88609539
2024-12-04 22:59:00,133.44,133.84,133.52,133.59,126.56701809
2024-12-04 23:00:00,133.27,133.85,133.52,133.66,844.75421846
2024-12-04 23:01:00,133.62,134.43,133.64,134.42,235.55547875
2024-12-04 23:02:00,134.42,135.1,134.44,135.07,1043.08407964
2024-12-04 23:03:00,134.42,135.19,135.0,134.78,1160.1325733
2024-12-04 23:04:00,133.68,134.78,134.78,133.84,456.37635404
2024-12-04 23:05:00,133.61,134.14,133.92,133.82,933.78743093
2024-12-04 23:06:00,133.65,134.45,133.73,134.45,712.58065109
2024-12-04 23:07:00,133.85,134.59,134.37,134.16,615.6573683
2024-12-04 23:08:00,134.09,134.9,134.15,134.82,589.87640236
