time,low,high,open,close,volume
2024-12-04 21:59:00,3843.57,3849.58,3849.58,3845.12,141.3081666
2024-12-04 22:00:00,3842.19,3848.59,3845.14,3842.39,95.8444068
2024-12-04 22:01:00,3840.54,3844.75,3842.47,3843.22,84.04565286
2024-12-04 22:02:00,3840.27,3847.43,3843.21,3844.25,196.71169799
2024-12-04 22:03:00,3841.76,3847.11,3844.29,3845.63,85.065465
2024-12-04 22:04:00,3840.84,3845.99,3845.98,3842.29,95.05271717
2024-12-04 22:05:00,3841.48,3844.65,3842.17,3844.64,80.5786242
2024-12-04 22:06:00,3843.52,3849.95,3844.65,3849.95,124.22762964
2024-12-04 22:07:00,3849.21,3854.71,3850.0,3852.62,105.69227485
2024-12-04 22:08:00,3851.14,3855.0,3852.52,3853.65,92.58524951
2024-12-04 22:09:00,3851.0,3853.99,3853.99,3851.01,64.7954972
2024-12-04 22:10:00,3845.72,3852.45,3851.02,3845.77,118.42405337
2024-12-04 22:11:00,3841.25,3847.97,3845.78,3847.07,77.76585893
2024-12-04 22:12:00,3846.18,3850.1,3847.37,3849.65,81.0525123
2024-12-04 22:13:00,3845.11,3849.71,3849.64,3846.16,91.46379997
2024-12-04 22:14:00,3846.04,3848.47,3846.16,3846.77,83.81254528
2024-12-04 22:15:00,3843.79,3848.65,3846.78,3848.57,108.43709823
2024-12-04 22:16:00,3847.31,3853.95,3848.66,3847.43,242.0390106
2024-12-04 22:17:00,3847.33,3853.01,3847.54,3852.78,67.0516587
2024-12-04 22:18:00,3852.19,3855.36,3852.19,3853.32,112.77539729
2024-12-04 22:19:00,3851.07,3855.5,3853.3,3851.87,139.38893411
2024-12-04 22:20:00,3851.38,3854.46,3851.85,3853.67,87.97217651
2024-12-04 22:21:00,3853.53,3855.67,3853.89,3854.86,76.78820128
2024-12-04 22:22:00,3854.16,3856.97,3854.86,3856.79,141.0332474
2024-12-04 22:23:00,3856.67,3864.46,3856.79,3863.99,167.26657972
2024-12-04 22:24:00,3862.58,3865.57,3863.87,3863.7,143.16391081
2024-12-04 22:25:00,3858.51,3863.91,3863.69,3859.73,106.63287627
2024-12-04 22:26:00,3858.42,3863.07,3859.73,3861.49,70.61373934
2024-12-04 22:27:00,3861.26,3863.05,3861.49,3862.68,58.03228284
2024-12-04 22:28:00,3861.81,3863.04,3862.68,3862.54,71.5263817
2024-12-04 22:29:00,3862.53,3867.28,3862.53,3867.27,126.73177662
2024-12-04 22:30:00,3861.46,3867.7,3866.75,3865.91,92.37736404
2024-12-04 22:31:00,3863.81,3867.03,3865.93,3867.03,85.10598232
2024-12-04 22:32:00,3867.06,3868.78,3867.08,3868.16,97.22584708
2024-12-04 22:33:00,3863.78,3868.65,3868.16,3864.22,158.08481253
2024-12-04 22:34:00,3863.95,3868.65,3863.96,3868.2,153.55226939
2024-12-04 22:35:00,3868.21,3873.16,3868.21,3871.64,410.93738942
2024-12-04 22:36:00,3870.48,3873.34,3871.63,3873.17,237.17573482
2024-12-04 22:37:00,3869.73,3873.19,3873.18,3872.29,171.84891188
2024-12-04 22:38:00,3872.29,3877.56,3872.29,3876.61,206.4430849
2024-12-04 22:39:00,3869.94,3877.84,3876.63,3870.14,138.06996431
2024-12-04 22:40:00,3868.94,3873.32,3870.46,3872.68,66.37451667
2024-12-04 22:41:00,3868.56,3872.76,3872.37,3869.07,106.22312579
2024-12-04 22:42:00,3866.15,3871.27,3868.92,3866.58,124.97567356
2024-12-04 22:43:00,3862.32,3866.43,3866.34,3862.6,59.52484201
2024-12-04 22:44:00,3861.06,3865.35,3862.59,3864.06,93.6126313
2024-12-04 22:45:00,3858.64,3864.07,3864.07,3858.97,92.23447538
2024-12-04 22:46:00,3858.46,3860.37,3859.21,3858.47,63.40020513
2024-12-04 22:47:00,3856.4,3860.49,3858.46,3857.65,288.00167582
2024-12-04 22:48:00,3857.47,3859.46,3857.83,3858.24,97.4491998
2024-12-04 22:49:00,3855.85,3858.54,3858.25,3855.92,151.91727506
2024-12-04 22:50:00,3853.53,3856.28,3855.94,3854.46,62.14073012
2024-12-04 22:51:00,3848.26,3855.27,3854.96,3850.41,117.4493169
2024-12-04 22:52:00,3847.91,3851.02,3850.42,3848.65,93.99686493
2024-12-04 22:53:00,3845.6,3848.65,3848.64,3846.34,71.29289087
2024-12-04 22:54:00,3845.03,3849.4,3846.33,3848.13,108.19837352
2024-12-04 22:55:00,3848.08,3853.63,3848.55,3849.97,676.9593204
2024-12-04 22:56:00,3843.0,3850.44,3849.97,3844.56,193.5028538
2024-12-04 22:57:00,3843.75,3850.0,3844.55,3847.15,559.8986488
2024-12-04 22:58:00,3844.34,3847.86,3847.15,3846.71,112.93747457
2024-12-04 22:59:00,3846.34,3850.2,3846.71,3848.57,532.09306252
2024-12-04 23:00:00,3847.68,3855.21,3848.58,3852.67,481.33751963
2024-12-04 23:01:00,3850.91,3854.91,3852.94,3854.91,120.27412889
2024-12-04 23:02:00,3853.22,3858.13,3854.91,3854.03,402.96072886
2024-12-04 23:03:00,3850.71,3857.09,3854.02,3853.66,462.38747446
2024-12-04 23:04:00,3847.69,3855.0,3853.76,3848.26,686.69976637
2024-12-04 23:05:00,3844.66,3850.73,3848.28,3847.23,382.19539049
2024-12-04 23:06:00,3844.75,3852.94,3847.19,3852.94,552.72258512
2024-12-04 23:07:00,3847.68,3853.09,3852.68,3851.54,667.00886865
2024-12-04 23:08:00,3851.17,3860.99,3851.82,3860.99,408.52984887
2024-12-04 23:09:00,3860.46,3866.98,3860.46,3866.41,135.41854029
2024-12-04 23:10:00,3863.43,3866.76,3866.38,3863.85,473.46335424
2024-12-04 23:11:00,3862.27,3867.52,3863.85,3866.77,460.23610292
2024-12-04 23:12:00,3864.06,3867.29,3866.77,3864.06,328.75080857
2024-12-04 23:13:00,3860.42,3865.74,3864.06,3865.0,430.12374954
2024-12-04 23:14:00,3865.0,3868.4,3865.0,3867.37,158.53706214
2024-12-04 23:15:00,3865.55,3868.68,3867.37,3867.77,248.61908676
2024-12-04 23:16:00,3864.8,3868.12,3867.77,3867.67,147.60245505
2024-12-04 23:17:00,3858.13,3867.68,3867.68,3859.5,203.2359644
2024-12-04 23:18:00,3854.72,3860.54,3859.49,3855.53,177.60483413
2024-12-04 23:19:00,3851.5,3858.62,3855.53,3857.68,390.90831971
2024-12-04 23:20:00,3856.72,3862.13,3857.69,3861.25,198.00374869
2024-12-04 23:21:00,3858.95,3863.22,3861.25,3859.27,274.89615328
2024-12-04 23:22:00,3853.54,3859.28,3859.27,3854.31,151.40109197
2024-12-04 23:23:00,3851.25,3853.71,3853.64,3853.37,204.72457996
2024-12-04 23:24:00,3851.65,3855.34,3853.37,3854.57,291.61496422
2024-12-04 23:25:00,3850.68,3855.09,3854.64,3851.41,178.99539465
2024-12-04 23:26:00,3847.94,3852.87,3851.46,3847.96,472.63977502
2024-12-04 23:27:00,3846.34,3849.74,3848.3,3847.42,145.71627878
2024-12-04 23:28:00,3845.16,3849.33,3847.21,3845.52,179.36604527
2024-12-04 23:29:00,3838.4,3846.01,3845.33,3839.11,161.75372597
2024-12-04 23:30:00,3829.38,3842.03,3839.09,3832.3,375.87525222
2024-12-04 23:31:00,3830.23,3843.89,3832.3,3843.46,165.07870454
2024-12-04 23:32:00,3842.9,3854.22,3842.9,3852.12,344.19849841
2024-12-04 23:33:00,3851.31,3861.34,3852.01,3858.76,240.86320468
2024-12-04 23:34:00,3853.86,3861.08,3858.98,3854.07,415.48821904
2024-12-04 23:35:00,3847.71,3857.14,3853.87,3849.98,207.85098052
2024-12-04 23:36:00,3846.28,3850.41,3849.14,3848.49,110.94858184
2024-12-04 23:37:00,3845.22,3852.34,3848.25,3847.72,96.67310211
2024-12-04 23:38:00,3842.29,3851.24,3848.1,3842.54,103.16009566
2024-12-04 23:39:00,3835.14,3843.58,3842.53,3839.7,191.52858631
2024-12-04 23:40:00,3833.71,3842.39,3840.24,3834.82,212.29278303
2024-12-04 23:41:00,3832.81,3836.99,3835.4,3836.99,186.56681841
2024-12-04 23:42:00,3832.5,3838.22,3836.97,3836.96,139.21934234
2024-12-04 23:43:00,3831.63,3838.53,3836.96,3835.88,210.44237773
2024-12-04 23:44:00,3832.41,3837.06,3835.88,3835.55,96.96760177
2024-12-04 23:45:00,3833.33,3837.29,3835.75,3837.05,78.35229505
2024-12-04 23:46:00,3834.18,3841.08,3836.74,3834.18,148.99199663
2024-12-04 23:47:00,3832.26,3838.0,3834.77,3838.0,130.19123688
2024-12-04 23:48:00,3837.11,3842.59,3837.99,3837.11,176.43281995
2024-12-04 23:49:00,3833.15,3838.25,3837.1,3837.31,138.79071027
2024-12-04 23:50:00,3836.71,3846.99,3837.37,3846.55,91.81204541
2024-12-04 23:51:00,3842.9,3847.31,3846.56,3846.74,92.05571588
2024-12-04 23:52:00,3839.77,3846.8,3846.56,3842.14,41.7981575
2024-12-04 23:53:00,3841.87,3845.11,3842.13,3842.76,73.80138584
2024-12-04 23:54:00,3837.42,3842.59,3842.59,3839.89,121.54024011
2024-12-04 23:55:00,3836.47,3842.44,3839.89,3839.98,127.28995823
2024-12-04 23:56:00,3834.86,3840.04,3839.78,3838.38,219.67230534
2024-12-04 23:57:00,3837.96,3843.13,3838.37,3842.55,117.05947509
2024-12-04 23:58:00,3839.98,3845.25,3842.55,3841.12,226.34292754
2024-12-04 23:59:00,3840.61,3845.18,3841.41,3843.33,172.06875493
2024-12-05 00:00:00,3837.88,3845.98,3843.84,3839.2,120.48056182
2024-12-05 00:01:00,3835.58,3843.29,3839.21,3837.15,97.08150571
2024-12-05 00:02:00,3833.33,3841.03,3837.16,3834.36,129.66382306
2024-12-05 00:03:00,3832.37,3838.89,3834.17,3838.89,170.32437423
2024-12-05 00:04:00,3833.0,3839.37,3838.57,3833.47,156.38374728
2024-12-05 00:05:00,3830.54,3841.41,3833.49,3833.73,204.16733695
2024-12-05 00:06:00,3828.01,3834.3,3833.5,3830.59,149.26262971
2024-12-05 00:07:00,3823.72,3830.89,3830.49,3827.12,663.82291097
2024-12-05 00:08:00,3819.56,3827.11,3827.11,3822.81,175.54610419
2024-12-05 00:09:00,3822.82,3827.16,3822.82,3823.04,143.74211137
2024-12-05 00:10:00,3822.78,3829.06,3823.09,3825.53,126.90429662
2024-12-05 00:11:00,3823.37,3832.06,3825.0,3828.43,322.41641964
2024-12-05 00:12:00,3828.42,3834.23,3828.42,3833.17,115.54904711
2024-12-05 00:13:00,3826.35,3833.49,3833.16,3828.07,121.0364982
2024-12-05 00:14:00,3824.89,3831.02,3827.68,3827.15,96.48852805
2024-12-05 00:15:00,3817.84,3827.75,3827.15,3819.3,180.90547405
2024-12-05 00:16:00,3818.72,3821.81,3819.21,3820.71,244.29424337
2024-12-05 00:17:00,3817.24,3821.81,3820.96,3819.84,362.99443596
2024-12-05 00:18:00,3817.58,3825.42,3819.85,3821.19,146.11920678
2024-12-05 00:19:00,3819.19,3824.56,3821.18,3822.48,248.6057454
2024-12-05 00:20:00,3818.7,3827.17,3822.84,3819.61,119.91377419
2024-12-05 00:21:00,3817.53,3821.63,3819.62,3818.86,242.18406875
2024-12-05 00:22:00,3810.53,3819.12,3818.36,3810.91,475.75318068
2024-12-05 00:23:00,3808.2,3815.23,3810.91,3812.41,303.05994565
2024-12-05 00:24:00,3810.2,3814.99,3812.39,3810.79,261.53396159
2024-12-05 00:25:00,3810.6,3818.23,3810.79,3817.65,229.66237074
2024-12-05 00:26:00,3813.35,3818.05,3817.96,3814.72,190.84783255
2024-12-05 00:27:00,3814.65,3820.21,3814.65,3819.41,221.35363752
2024-12-05 00:28:00,3819.11,3825.25,3819.41,3825.22,153.87040345
2024-12-05 00:29:00,3821.72,3826.59,3825.2,3822.1,95.52464416
2024-12-05 00:30:00,3820.13,3827.76,3822.1,3820.54,180.97712217
2024-12-05 00:31:00,3816.35,3822.96,3820.33,3822.95,275.8423897
2024-12-05 00:32:00,3820.23,3826.55,3822.96,3822.36,145.33201088
2024-12-05 00:33:00,3814.52,3823.43,3822.72,3816.35,86.1233127
2024-12-05 00:34:00,3811.88,3818.53,3816.11,3818.53,212.40131057
2024-12-05 00:35:00,3811.22,3819.18,3818.52,3813.5,106.48701817
2024-12-05 00:36:00,3811.06,3818.8,3813.49,3818.8,163.8931387
2024-12-05 00:37:00,3813.3,3819.04,3818.79,3813.3,136.31790589
2024-12-05 00:38:00,3812.64,3817.6,3812.65,3814.33,95.01736254
2024-12-05 00:39:00,3805.32,3814.07,3814.05,3806.33,203.13911144
2024-12-05 00:40:00,3806.18,3812.17,3806.32,3811.68,117.88263564
2024-12-05 00:41:00,3810.93,3814.05,3812.04,3812.95,99.87572731
2024-12-05 00:42:00,3808.0,3814.15,3813.59,3808.0,117.65988844
2024-12-05 00:43:00,3806.25,3809.54,3807.51,3807.61,159.05755622
2024-12-05 00:44:00,3806.25,3809.88,3807.6,3806.57,105.5619973
2024-12-05 00:45:00,3805.03,3809.68,3806.56,3808.54,156.25470794
2024-12-05 00:46:00,3807.67,3814.69,3808.49,3813.73,99.87616431
2024-12-05 00:47:00,3808.17,3814.08,3814.02,3812.78,145.66547938
2024-12-05 00:48:00,3810.93,3816.53,3812.77,3814.74,134.88278906
2024-12-05 00:49:00,3812.86,3818.91,3815.01,3818.71,162.72684341
2024-12-05 00:50:00,3816.31,3820.0,3818.71,3817.18,116.43793732
2024-12-05 00:51:00,3814.98,3818.45,3817.18,3816.61,87.85492657
2024-12-05 00:52:00,3813.63,3817.4,3816.66,3815.42,97.73212117
2024-12-05 00:53:00,3807.96,3816.79,3815.73,3810.67,176.0952059
2024-12-05 00:54:00,3809.33,3815.81,3810.68,3814.95,149.45512594
2024-12-05 00:55:00,3810.62,3815.01,3814.88,3813.87,74.8014072
2024-12-05 00:56:00,3807.5,3813.58,3813.58,3809.08,87.94231562
2024-12-05 00:57:00,3806.8,3809.37,3809.09,3807.02,89.82723352
2024-12-05 00:58:00,3802.46,3806.78,3806.78,3803.29,237.76674865
2024-12-05 00:59:00,3802.45,3806.65,3803.28,3802.68,140.79729097
2024-12-05 01:00:00,3793.91,3804.15,3802.62,3795.72,423.12552417
2024-12-05 01:01:00,3794.56,3801.89,3795.42,3800.23,178.94014605
2024-12-05 01:02:00,3796.15,3802.0,3800.23,3800.87,107.71541253
2024-12-05 01:03:00,3800.7,3806.84,3800.7,3804.66,95.08864089
2024-12-05 01:04:00,3799.4,3805.26,3804.48,3801.33,107.75962355
2024-12-05 01:05:00,3794.99,3802.68,3801.14,3797.44,175.91374654
2024-12-05 01:06:00,3792.77,3797.6,3797.51,3792.77,164.82445592
