time,low,high,open,close,volume
2024-11-30 21:10:00,3706.4,3708.8,3707.35,3708.76,17.4467752
2024-11-30 16:12:00,3676.74,3681.29,3681.29,3679.08,36.93547966
2024-11-30 16:13:00,3677.34,3679.87,3679.09,3679.25,50.567331
2024-11-30 16:14:00,3675.23,3681.05,3679.25,3675.91,23.15880642
2024-11-30 16:15:00,3669.89,3675.34,3675.3,3671.51,66.94476428
2024-11-30 16:16:00,3670.0,3673.19,3671.63,3670.2,37.21628626
2024-11-30 16:17:00,3670.37,3673.91,3670.76,3672.44,23.80732861
2024-11-30 16:18:00,3669.26,3672.43,3672.43,3671.32,79.7531646
2024-11-30 16:19:00,3669.2,3671.31,3671.31,3670.35,190.83270158
2024-11-30 16:20:00,3669.7,3671.55,3670.6,3671.16,113.99155287
2024-11-30 16:21:00,3665.09,3671.17,3671.17,3667.55,217.91466767
2024-11-30 16:22:00,3664.95,3668.18,3667.95,3665.92,30.86419618
2024-11-30 16:23:00,3664.55,3666.29,3665.93,3665.44,71.95120917
2024-11-30 16:24:00,3665.44,3668.67,3665.44,3668.09,43.90799063
2024-11-30 16:25:00,3665.96,3668.67,3668.08,3666.5,48.59013863
2024-11-30 16:26:00,3663.82,3667.54,3666.5,3663.98,67.45045454
2024-11-30 16:27:00,3663.02,3664.96,3663.98,3664.93,28.13095967
2024-11-30 16:28:00,3662.98,3666.38,3664.92,3663.68,33.61701408
2024-11-30 16:29:00,3661.63,3664.61,3663.69,3661.91,39.9122891
2024-11-30 16:30:00,3661.9,3665.28,3662.18,3664.68,33.37740066
2024-11-30 16:31:00,3663.31,3665.45,3664.75,3663.41,21.50913117
2024-11-30 16:32:00,3660.91,3663.42,3663.41,3661.26,29.89919502
2024-11-30 16:33:00,3659.39,3662.0,3661.32,3660.17,46.76349697
2024-11-30 16:34:00,3660.18,3663.54,3660.18,3661.68,25.90816791
2024-11-30 16:35:00,3658.98,3661.66,3661.64,3659.47,46.19154488
2024-11-30 16:36:00,3658.64,3661.08,3659.37,3660.2,36.38609675
2024-11-30 16:37:00,3659.66,3665.0,3660.19,3665.0,39.98815424
2024-11-30 16:38:00,3664.42,3669.35,3665.38,3667.68,34.94422039
2024-11-30 16:39:00,3662.54,3668.05,3667.54,3663.79,44.19213998
2024-11-30 16:40:00,3662.08,3666.37,3663.78,3664.08,25.35026299
2024-11-30 16:41:00,3661.68,3665.13,3664.07,3664.81,28.3176776
2024-11-30 16:42:00,3663.55,3664.89,3664.51,3664.75,33.29975772
2024-11-30 16:43:00,3663.31,3665.51,3664.75,3664.56,13.11994569
2024-11-30 16:44:00,3663.83,3666.73,3664.57,3666.72,50.06614109
2024-11-30 16:45:00,3666.37,3671.41,3666.72,3671.18,86.83078855
2024-11-30 16:46:00,3668.97,3671.41,3671.41,3669.56,37.73381978
2024-11-30 16:47:00,3668.0,3670.0,3669.73,3668.12,20.4607773
2024-11-30 16:48:00,3667.23,3669.6,3668.11,3669.59,13.485444
2024-11-30 16:49:00,3666.29,3670.05,3669.59,3669.77,32.90944667
2024-11-30 16:50:00,3667.44,3670.39,3670.12,3668.33,66.90105305
2024-11-30 16:51:00,3667.28,3670.63,3668.33,3670.1,25.97057606
2024-11-30 16:52:00,3668.84,3670.82,3670.1,3669.96,14.38448655
2024-11-30 16:53:00,3667.49,3671.1,3669.95,3670.69,40.11724446
2024-11-30 16:54:00,3670.33,3674.31,3670.69,3671.64,45.44555418
2024-11-30 16:55:00,3670.88,3675.13,3671.64,3672.74,47.24880002
2024-11-30 16:56:00,3672.04,3678.71,3672.87,3678.45,236.29328465
2024-11-30 16:57:00,3677.51,3684.04,3678.28,3681.22,348.74593905
